카테고리,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 덕양구 주교동,경기도 고양시 덕양구 원신동,경기도 고양시 덕양구 흥도동,경기도 고양시 덕양구 성사1동,경기도 고양시 덕양구 성사2동,경기도 고양시 덕양구 효자동,경기도 고양시 덕양구 삼송동,경기도 고양시 덕양구 창릉동,경기도 고양시 덕양구 고양동,경기도 고양시 덕양구 관산동,경기도 고양시 덕양구 능곡동,경기도 고양시 덕양구 화정1동,경기도 고양시 덕양구 화정2동,경기도 고양시 덕양구 행주동,경기도 고양시 덕양구 행신1동,경기도 고양시 덕양구 행신2동,경기도 고양시 덕양구 행신3동,경기도 고양시 덕양구 화전동,경기도 고양시 덕양구 대덕동,경기도 고양시 일산동구,경기도 고양시 일산동구 식사동,경기도 고양시 일산동구 중산동,경기도 고양시 일산동구 정발산동,경기도 고양시 일산동구 풍산동,경기도 고양시 일산동구 백석1동,경기도 고양시 일산동구 백석2동,경기도 고양시 일산동구 마두1동,경기도 고양시 일산동구 마두2동,경기도 고양시 일산동구 장항1동,경기도 고양시 일산동구 장항2동,경기도 고양시 일산동구 고봉동,경기도 고양시 일산서구,경기도 고양시 일산서구 일산1동,경기도 고양시 일산서구 일산2동,경기도 고양시 일산서구 일산3동,경기도 고양시 일산서구 탄현동,경기도 고양시 일산서구 주엽1동,경기도 고양시 일산서구 주엽2동,경기도 고양시 일산서구 대화동,경기도 고양시 일산서구 송포동,경기도 고양시 일산서구 송산동
2021년06월_계_60~69세,"128,157","60,009","2,405","2,915","5,115","3,102","1,677","1,145","2,914","2,228","4,168","6,043","2,431","4,421","3,243","3,075","2,908","3,605","5,480","2,686",448,"34,750","3,293","6,009","3,089","4,464","3,554","2,434","2,721","1,664","1,231","2,614","3,677","33,398","3,437","2,907","3,292","4,918","3,267","3,397","4,177","2,423","5,580"
2021년06월_계_70~79세,"61,665","30,267","1,205","1,350","2,598","1,574",928,489,"1,558","1,046","2,424","3,130","1,137","2,495","1,704","1,406","1,359","1,813","2,616","1,185",250,"15,576","1,382","2,736","1,448","2,022","1,483","1,145","1,167",822,457,"1,242","1,672","15,822","1,792","1,245","1,359","2,315","1,690","1,953","1,839","1,117","2,512"
2021년06월_계_80~89세,"34,235","15,553",611,544,"1,095",836,567,235,681,436,"1,103","1,451",587,"1,571","1,094",755,757,"1,048","1,536",540,106,"9,079",706,"1,665",776,"1,092",807,706,720,688,178,844,897,"9,603",957,711,839,"1,447","1,303","1,470","1,009",606,"1,261"
2021년06월_계_90~99세,"4,971","2,104",81,81,146,116,71,32,71,66,133,205,84,186,135,116,101,129,236,101,14,"1,445",107,284,110,177,110,96,124,105,37,113,182,"1,422",124,109,156,221,171,214,153,85,189
2021년06월_계_100세 이상,179,93,4,0,5,10,4,8,3,3,6,8,2,10,3,2,4,7,3,7,4,42,5,6,1,1,5,5,5,2,1,7,4,44,6,4,3,4,7,4,7,4,5
2021년06월_남_총인구수,"528,924","237,312","7,632","11,293","23,073","10,888","5,500","6,539","11,648","11,066","15,087","18,632","7,991","18,410","16,003","9,870","10,682","15,739","22,232","13,629","1,398","146,160","17,997","22,735","11,339","18,778","14,566","10,104","11,622","7,782","5,879","13,129","12,229","145,452","13,189","9,164","17,249","25,337","13,101","13,605","17,629","10,721","25,457"
2021년06월_남_연령구간인구수,"528,924","237,312","7,632","11,293","23,073","10,888","5,500","6,539","11,648","11,066","15,087","18,632","7,991","18,410","16,003","9,870","10,682","15,739","22,232","13,629","1,398","146,160","17,997","22,735","11,339","18,778","14,566","10,104","11,622","7,782","5,879","13,129","12,229","145,452","13,189","9,164","17,249","25,337","13,101","13,605","17,629","10,721","25,457"
2021년06월_남_0~9세,"41,015","19,441",292,"1,454","2,695",654,291,"1,024","1,217","1,368","1,057","1,066",459,999,"1,276",376,702,"1,135","1,347","1,991",38,"10,513","1,867","1,684",648,"1,567",989,435,702,613,756,546,706,"11,061",955,417,"1,335","2,285",890,"1,006","1,129",802,"2,242"
2021년06월_남_10~19세,"52,748","21,055",619,997,"2,136",958,522,457,817,820,"1,634","1,451",636,"1,847","1,878",612,976,"1,390","2,372",873,60,"14,915","2,489","2,275","1,023","2,261","1,369",648,"1,644","1,121",496,772,817,"16,778","1,297",764,"2,900","2,791","1,594","1,589","1,578","1,149","3,116"
2021년06월_남_20~29세,"76,408","32,315","1,151","1,115","2,585","1,582",807,708,"1,321","1,178","1,916","2,368","1,180","3,115","2,312","1,548","1,582","2,538","3,602","1,464",243,"22,490","2,498","3,611","2,019","2,708","2,378","1,609","1,881","1,103",678,"2,319","1,686","21,603","2,020","1,414","2,405","3,763","1,915","1,887","3,032","1,673","3,494"
2021년06월_남_30~39세,"71,023","34,518",876,"1,786","3,842","1,312",650,"1,354","2,253","2,487","1,606","2,178",971,"2,227","2,101","1,276","1,398","2,517","2,594","2,924",166,"18,892","1,863","2,661","1,527","2,236","2,204","1,645","1,056",688,865,"2,498","1,649","17,613","1,596",967,"1,704","3,427","1,566","1,593","2,722","1,368","2,670"
2021년06월_남_40~49세,"87,191","39,417","1,057","2,199","4,528","1,729",801,"1,288","2,062","2,032","2,614","2,981","1,086","2,623","2,809","1,428","1,655","2,324","3,429","2,602",170,"23,962","3,369","3,437","1,624","3,166","2,264","1,804","1,786","1,279","1,082","2,290","1,861","23,812","1,988","1,255","3,076","4,363","2,008","2,156","2,626","1,736","4,604"
2021년06월_남_50~59세,"96,176","41,553","1,662","1,543","3,255","2,174",989,833,"1,607","1,402","2,714","3,608","1,608","3,683","2,880","2,145","2,058","2,883","4,538","1,691",280,"27,374","3,318","4,248","2,057","3,338","2,692","1,997","2,335","1,506","1,004","2,446","2,433","27,249","2,483","2,033","3,193","4,693","2,341","2,385","3,243","1,988","4,890"
2021년06월_남_60~69세,"64,166","29,683","1,229","1,363","2,415","1,487",817,559,"1,401","1,092","2,016","2,979","1,267","2,247","1,642","1,600","1,471","1,831","2,705","1,295",267,"17,636","1,720","2,986","1,491","2,201","1,732","1,230","1,434",853,677,"1,373","1,939","16,847","1,682","1,499","1,731","2,518","1,606","1,672","2,099","1,223","2,817"
2021년06월_남_70~79세,"26,485","13,110",519,619,"1,186",657,397,230,703,498,"1,056","1,405",530,985,669,600,535,740,"1,096",564,121,"6,725",582,"1,181",648,848,606,494,501,333,245,502,785,"6,650",765,537,566,934,667,754,819,505,"1,103"
2021년06월_남_80~89세,"12,409","5,681",204,198,395,311,209,78,252,164,430,559,238,617,396,267,279,350,490,195,49,"3,278",262,579,273,405,305,218,253,247,68,342,326,"3,450",369,251,297,509,457,494,339,254,480
2021년06월_남_90~99세,"1,257",516,21,19,35,23,16,4,14,25,43,35,16,65,39,17,25,30,58,28,3,360,27,72,28,48,25,23,29,38,8,37,25,381,34,27,41,54,55,68,41,20,41
2021년06월_남_100세 이상,46,23,2,0,1,1,1,4,1,0,1,2,0,2,1,1,1,1,1,2,1,15,2,1,1,0,2,1,1,1,0,4,2,8,0,0,1,0,2,1,1,3,0
2021년06월_여_총인구수,"551,583","243,074","7,168","12,260","24,468","10,986","5,875","6,902","12,537","11,141","14,907","18,099","7,581","19,391","17,023","8,963","11,168","16,285","23,510","13,796","1,014","154,166","18,913","24,310","12,165","20,235","16,051","10,873","12,498","8,640","5,613","13,814","11,054","154,343","14,103","9,347","18,316","26,405","14,892","15,491","18,677","10,977","26,135"
2021년06월_여_연령구간인구수,"551,583","243,074","7,168","12,260","24,468","10,986","5,875","6,902","12,537","11,141","14,907","18,099","7,581","19,391","17,023","8,963","11,168","16,285","23,510","13,796","1,014","154,166","18,913","24,310","12,165","20,235","16,051","10,873","12,498","8,640","5,613","13,814","11,054","154,343","14,103","9,347","18,316","26,405","14,892","15,491","18,677","10,977","26,135"
2021년06월_여_0~9세,"39,347","18,688",248,"1,503","2,673",616,302,"1,027","1,242","1,281","1,040",995,411,923,"1,213",319,593,"1,070","1,276","1,912",44,"9,970","1,740","1,633",587,"1,539",975,450,664,584,636,500,662,"10,689",940,456,"1,195","2,165",878,933,"1,094",840,"2,188"
2021년06월_여_10~19세,"50,438","20,143",510,"1,051","2,109",849,491,540,752,789,"1,453","1,353",545,"1,725","1,770",539,"1,020","1,325","2,358",907,57,"14,109","2,348","2,099","1,015","2,141","1,312",613,"1,594","1,069",470,764,684,"16,186","1,327",677,"2,789","2,661","1,554","1,590","1,392","1,093","3,103"
2021년06월_여_20~29세,"72,750","30,135",921,"1,077","2,701","1,391",672,817,"1,463","1,271","1,632","1,942",966,"3,039","2,291","1,273","1,501","2,285","3,280","1,463",150,"22,166","2,493","3,216","1,895","2,660","2,465","1,900","1,831","1,108",622,"2,728","1,248","20,449","1,888","1,261","2,283","3,565","1,853","1,867","3,219","1,354","3,159"
2021년06월_여_30~39세,"71,927","33,951",672,"2,064","4,174","1,231",630,"1,514","2,354","2,513","1,544","1,856",837,"2,077","2,145",980,"1,271","2,380","2,513","3,107",89,"19,617","2,251","2,753","1,394","2,392","2,299","1,707","1,214",872,992,"2,373","1,370","18,359","1,585",955,"1,784","3,545","1,746","1,706","2,593","1,486","2,959"
2021년06월_여_40~49세,"92,825","39,286",985,"2,120","4,357","1,663",872,"1,121","2,012","1,902","2,542","2,702","1,096","3,014","3,223","1,179","1,794","2,525","3,808","2,248",123,"26,603","3,899","3,802","1,909","3,561","2,659","1,857","2,264","1,620","1,046","2,427","1,559","26,936","2,199","1,254","3,891","4,695","2,529","2,555","2,903","1,934","4,976"
2021년06월_여_50~59세,"99,452","41,858","1,501","1,754","3,527","2,077","1,101",849,"1,858","1,385","2,408","3,394","1,536","3,846","2,949","1,804","2,171","3,050","4,754","1,724",170,"28,823","3,282","4,926","2,382","3,688","3,052","1,926","2,412","1,578",941,"2,460","2,176","28,771","2,698","2,082","3,361","4,884","2,681","2,791","3,590","2,040","4,644"
2021년06월_여_60~69세,"63,991","30,326","1,176","1,552","2,700","1,615",860,586,"1,513","1,136","2,152","3,064","1,164","2,174","1,601","1,475","1,437","1,774","2,775","1,391",181,"17,114","1,573","3,023","1,598","2,263","1,822","1,204","1,287",811,554,"1,241","1,738","16,551","1,755","1,408","1,561","2,400","1,661","1,725","2,078","1,200","2,763"
2021년06월_여_70~79세,"35,180","17,157",686,731,"1,412",917,531,259,855,548,"1,368","1,725",607,"1,510","1,035",806,824,"1,073","1,520",621,129,"8,851",800,"1,555",800,"1,174",877,651,666,489,212,740,887,"9,172","1,027",708,793,"1,381","1,023","1,199","1,020",612,"1,409"
2021년06월_여_80~89세,"21,826","9,872",407,346,700,525,358,157,429,272,673,892,349,954,698,488,478,698,"1,046",345,57,"5,801",444,"1,086",503,687,502,488,467,441,110,502,571,"6,153",588,460,542,938,846,976,670,352,781
2021년06월_여_90~99세,"3,714","1,588",60,62,111,93,55,28,57,41,90,170,68,121,96,99,76,99,178,73,11,"1,085",80,212,82,129,85,73,95,67,29,76,157,"1,041",90,82,115,167,116,146,112,65,148
2021년06월_여_100세 이상,133,70,2,0,4,9,3,4,2,3,5,6,2,8,2,1,3,6,2,5,3,27,3,5,0,1,3,4,4,1,1,3,2,36,6,4,2,4,5,3,6,1,5
2021년07월_계_총인구수,"1,081,045","481,053","14,778","23,557","47,844","21,855","11,383","13,750","24,272","22,347","29,978","36,755","15,562","37,718","32,973","18,864","21,806","31,972","45,689","27,559","2,391","300,232","36,989","47,014","23,497","38,984","30,600","20,925","24,103","16,348","11,492","26,980","23,300","299,760","27,270","18,484","35,553","51,837","27,988","29,029","36,375","21,616","51,608"
2021년07월_계_연령구간인구수,"1,081,045","481,053","14,778","23,557","47,844","21,855","11,383","13,750","24,272","22,347","29,978","36,755","15,562","37,718","32,973","18,864","21,806","31,972","45,689","27,559","2,391","300,232","36,989","47,014","23,497","38,984","30,600","20,925","24,103","16,348","11,492","26,980","23,300","299,760","27,270","18,484","35,553","51,837","27,988","29,029","36,375","21,616","51,608"
2021년07월_계_0~9세,"80,027","37,914",531,"2,943","5,333","1,270",587,"2,059","2,464","2,657","2,073","2,028",857,"1,905","2,462",693,"1,282","2,191","2,584","3,917",78,"20,427","3,604","3,306","1,235","3,085","1,972",875,"1,370","1,170","1,394","1,049","1,367","21,686","1,895",861,"2,512","4,484","1,745","1,920","2,222","1,648","4,399"
2021년07월_계_10~19세,"103,092","41,229","1,123","2,057","4,294","1,788","1,009","1,001","1,591","1,618","3,109","2,799","1,193","3,549","3,634","1,154","1,971","2,707","4,719","1,803",110,"28,966","4,844","4,341","2,062","4,388","2,661","1,258","3,219","2,199",955,"1,538","1,501","32,897","2,620","1,449","5,689","5,419","3,162","3,152","2,968","2,212","6,226"
2021년07월_계_20~29세,"148,945","62,439","2,063","2,191","5,364","2,966","1,484","1,613","2,776","2,446","3,535","4,295","2,128","6,134","4,567","2,827","3,075","4,810","6,837","2,945",383,"44,550","4,999","6,813","3,880","5,363","4,851","3,500","3,700","2,189","1,312","5,041","2,902","41,956","3,887","2,665","4,666","7,334","3,759","3,756","6,232","3,003","6,654"
2021년07월_계_30~39세,"142,891","68,588","1,546","3,822","8,081","2,534","1,275","2,968","4,614","5,049","3,125","4,021","1,812","4,301","4,236","2,273","2,669","4,878","5,136","5,987",261,"38,396","4,099","5,409","2,912","4,633","4,482","3,328","2,271","1,546","1,860","4,863","2,993","35,907","3,182","1,906","3,488","6,971","3,283","3,283","5,326","2,835","5,633"
2021년07월_계_40~49세,"179,732","78,650","2,025","4,350","8,942","3,385","1,676","2,445","4,091","3,957","5,116","5,681","2,184","5,595","6,016","2,590","3,430","4,805","7,172","4,902",288,"50,515","7,273","7,228","3,521","6,704","4,913","3,645","4,041","2,890","2,129","4,712","3,459","50,567","4,152","2,505","6,941","9,024","4,530","4,684","5,535","3,660","9,536"
2021년07월_계_50~59세,"195,886","83,551","3,166","3,291","6,818","4,246","2,092","1,684","3,490","2,797","5,151","7,023","3,141","7,512","5,848","3,943","4,226","5,936","9,302","3,438",447,"56,213","6,645","9,151","4,438","7,009","5,761","3,910","4,737","3,070","1,948","4,920","4,624","56,122","5,185","4,099","6,589","9,630","5,038","5,177","6,837","4,010","9,557"
2021년07월_계_60~69세,"129,185","60,525","2,428","2,931","5,157","3,116","1,691","1,195","2,944","2,260","4,189","6,091","2,432","4,444","3,265","3,101","2,923","3,647","5,541","2,720",450,"34,989","3,318","6,065","3,101","4,503","3,550","2,452","2,750","1,679","1,231","2,651","3,689","33,671","3,473","2,921","3,307","4,971","3,283","3,406","4,228","2,445","5,637"
2021년07월_계_70~79세,"61,661","30,330","1,193","1,355","2,611","1,580",927,501,"1,548","1,048","2,433","3,145","1,137","2,504","1,704","1,410","1,360","1,817","2,602","1,206",249,"15,543","1,378","2,730","1,458","2,025","1,489","1,143","1,157",811,448,"1,237","1,667","15,788","1,779","1,247","1,364","2,305","1,683","1,954","1,850","1,103","2,503"
2021년07월_계_80~89세,"34,427","15,606",616,538,"1,094",838,568,242,681,443,"1,104","1,457",593,"1,576","1,098",759,763,"1,043","1,557",529,107,"9,145",716,"1,676",778,"1,095",811,712,729,689,177,850,912,"9,676",962,716,836,"1,472","1,323","1,474","1,015",613,"1,265"
2021년07월_계_90~99세,"5,022","2,130",83,79,145,122,70,34,71,69,137,206,83,189,140,112,103,131,237,105,14,"1,446",108,289,111,178,104,97,124,103,37,113,182,"1,446",129,111,158,223,174,220,155,83,193
2021년07월_계_100세 이상,177,91,4,0,5,10,4,8,2,3,6,9,2,9,3,2,4,7,2,7,4,42,5,6,1,1,6,5,5,2,1,6,4,44,6,4,3,4,8,3,7,4,5
2021년07월_남_총인구수,"529,135","237,593","7,618","11,276","23,196","10,887","5,511","6,673","11,687","11,153","15,062","18,658","7,998","18,351","15,976","9,882","10,659","15,725","22,215","13,683","1,383","146,087","18,027","22,707","11,335","18,761","14,546","10,082","11,611","7,744","5,873","13,171","12,230","145,455","13,183","9,160","17,239","25,377","13,108","13,569","17,666","10,690","25,463"
2021년07월_남_연령구간인구수,"529,135","237,593","7,618","11,276","23,196","10,887","5,511","6,673","11,687","11,153","15,062","18,658","7,998","18,351","15,976","9,882","10,659","15,725","22,215","13,683","1,383","146,087","18,027","22,707","11,335","18,761","14,546","10,082","11,611","7,744","5,873","13,171","12,230","145,455","13,183","9,160","17,239","25,377","13,108","13,569","17,666","10,690","25,463"
2021년07월_남_0~9세,"40,827","19,317",286,"1,448","2,668",657,289,"1,027","1,220","1,375","1,047","1,047",453,991,"1,262",373,696,"1,130","1,326","1,987",35,"10,486","1,872","1,672",650,"1,551",995,434,705,601,757,547,702,"11,024",957,412,"1,326","2,303",877,995,"1,127",809,"2,218"
2021년07월_남_10~19세,"52,730","21,097",618,"1,002","2,164",944,519,458,829,837,"1,639","1,455",646,"1,834","1,864",615,964,"1,394","2,369",889,57,"14,890","2,496","2,262","1,038","2,254","1,360",645,"1,632","1,125",489,775,814,"16,743","1,296",764,"2,897","2,763","1,603","1,590","1,581","1,137","3,112"
2021년07월_남_20~29세,"76,227","32,255","1,145","1,106","2,603","1,579",808,735,"1,313","1,176","1,913","2,345","1,172","3,104","2,300","1,554","1,572","2,540","3,576","1,480",234,"22,411","2,491","3,598","1,998","2,706","2,368","1,609","1,878","1,097",685,"2,314","1,667","21,561","2,003","1,422","2,404","3,770","1,913","1,877","3,013","1,660","3,499"
2021년07월_남_30~39세,"71,037","34,569",869,"1,762","3,895","1,309",647,"1,404","2,250","2,514","1,599","2,170",982,"2,209","2,096","1,286","1,395","2,502","2,615","2,896",169,"18,874","1,863","2,663","1,522","2,255","2,189","1,633","1,055",682,868,"2,508","1,636","17,594","1,594",962,"1,694","3,437","1,555","1,578","2,727","1,360","2,687"
2021년07월_남_40~49세,"87,021","39,372","1,047","2,218","4,531","1,718",806,"1,308","2,072","2,045","2,578","2,999","1,078","2,605","2,802","1,419","1,652","2,310","3,394","2,623",167,"23,936","3,368","3,429","1,616","3,144","2,272","1,794","1,783","1,276","1,079","2,288","1,887","23,713","1,976","1,248","3,069","4,333","2,006","2,150","2,631","1,733","4,567"
2021년07월_남_50~59세,"96,283","41,631","1,662","1,542","3,284","2,184",993,837,"1,622","1,409","2,732","3,613","1,609","3,668","2,886","2,135","2,055","2,875","4,542","1,704",279,"27,346","3,330","4,224","2,061","3,331","2,690","1,982","2,328","1,502","1,002","2,457","2,439","27,306","2,493","2,024","3,206","4,734","2,348","2,378","3,242","1,976","4,905"
2021년07월_남_60~69세,"64,696","29,957","1,243","1,363","2,432","1,496",828,583,"1,407","1,102","2,014","3,014","1,274","2,265","1,660","1,616","1,481","1,856","2,746","1,308",269,"17,744","1,731","3,019","1,494","2,213","1,732","1,244","1,444",853,677,"1,393","1,944","16,995","1,697","1,510","1,743","2,537","1,616","1,679","2,130","1,231","2,852"
2021년07월_남_70~79세,"26,521","13,155",520,621,"1,193",662,395,233,705,499,"1,067","1,417",528,990,668,599,537,736,"1,092",572,121,"6,724",580,"1,181",652,851,611,494,499,326,239,506,785,"6,642",760,536,566,931,668,754,829,501,"1,097"
2021년07월_남_80~89세,"12,479","5,692",203,197,392,314,209,80,254,170,428,562,239,618,393,268,279,349,497,192,48,"3,300",267,585,274,406,304,223,255,244,69,342,331,"3,487",372,254,292,517,464,499,346,259,484
2021년07월_남_90~99세,"1,271",528,23,17,34,23,16,4,15,26,44,34,17,65,44,16,27,32,58,30,3,361,27,73,29,50,23,23,31,37,8,37,23,382,35,28,41,52,56,68,39,21,42
2021년07월_남_100세 이상,43,20,2,0,0,1,1,4,0,0,1,2,0,2,1,1,1,1,0,2,1,15,2,1,1,0,2,1,1,1,0,4,2,8,0,0,1,0,2,1,1,3,0
2021년07월_여_총인구수,"551,910","243,460","7,160","12,281","24,648","10,968","5,872","7,077","12,585","11,194","14,916","18,097","7,564","19,367","16,997","8,982","11,147","16,247","23,474","13,876","1,008","154,145","18,962","24,307","12,162","20,223","16,054","10,843","12,492","8,604","5,619","13,809","11,070","154,305","14,087","9,324","18,314","26,460","14,880","15,460","18,709","10,926","26,145"
2021년07월_여_연령구간인구수,"551,910","243,460","7,160","12,281","24,648","10,968","5,872","7,077","12,585","11,194","14,916","18,097","7,564","19,367","16,997","8,982","11,147","16,247","23,474","13,876","1,008","154,145","18,962","24,307","12,162","20,223","16,054","10,843","12,492","8,604","5,619","13,809","11,070","154,305","14,087","9,324","18,314","26,460","14,880","15,460","18,709","10,926","26,145"
2021년07월_여_0~9세,"39,200","18,597",245,"1,495","2,665",613,298,"1,032","1,244","1,282","1,026",981,404,914,"1,200",320,586,"1,061","1,258","1,930",43,"9,941","1,732","1,634",585,"1,534",977,441,665,569,637,502,665,"10,662",938,449,"1,186","2,181",868,925,"1,095",839,"2,181"
2021년07월_여_10~19세,"50,362","20,132",505,"1,055","2,130",844,490,543,762,781,"1,470","1,344",547,"1,715","1,770",539,"1,007","1,313","2,350",914,53,"14,076","2,348","2,079","1,024","2,134","1,301",613,"1,587","1,074",466,763,687,"16,154","1,324",685,"2,792","2,656","1,559","1,562","1,387","1,075","3,114"
2021년07월_여_20~29세,"72,718","30,184",918,"1,085","2,761","1,387",676,878,"1,463","1,270","1,622","1,950",956,"3,030","2,267","1,273","1,503","2,270","3,261","1,465",149,"22,139","2,508","3,215","1,882","2,657","2,483","1,891","1,822","1,092",627,"2,727","1,235","20,395","1,884","1,243","2,262","3,564","1,846","1,879","3,219","1,343","3,155"
2021년07월_여_30~39세,"71,854","34,019",677,"2,060","4,186","1,225",628,"1,564","2,364","2,535","1,526","1,851",830,"2,092","2,140",987,"1,274","2,376","2,521","3,091",92,"19,522","2,236","2,746","1,390","2,378","2,293","1,695","1,216",864,992,"2,355","1,357","18,313","1,588",944,"1,794","3,534","1,728","1,705","2,599","1,475","2,946"
2021년07월_여_40~49세,"92,711","39,278",978,"2,132","4,411","1,667",870,"1,137","2,019","1,912","2,538","2,682","1,106","2,990","3,214","1,171","1,778","2,495","3,778","2,279",121,"26,579","3,905","3,799","1,905","3,560","2,641","1,851","2,258","1,614","1,050","2,424","1,572","26,854","2,176","1,257","3,872","4,691","2,524","2,534","2,904","1,927","4,969"
2021년07월_여_50~59세,"99,603","41,920","1,504","1,749","3,534","2,062","1,099",847,"1,868","1,388","2,419","3,410","1,532","3,844","2,962","1,808","2,171","3,061","4,760","1,734",168,"28,867","3,315","4,927","2,377","3,678","3,071","1,928","2,409","1,568",946,"2,463","2,185","28,816","2,692","2,075","3,383","4,896","2,690","2,799","3,595","2,034","4,652"
2021년07월_여_60~69세,"64,489","30,568","1,185","1,568","2,725","1,620",863,612,"1,537","1,158","2,175","3,077","1,158","2,179","1,605","1,485","1,442","1,791","2,795","1,412",181,"17,245","1,587","3,046","1,607","2,290","1,818","1,208","1,306",826,554,"1,258","1,745","16,676","1,776","1,411","1,564","2,434","1,667","1,727","2,098","1,214","2,785"
2021년07월_여_70~79세,"35,140","17,175",673,734,"1,418",918,532,268,843,549,"1,366","1,728",609,"1,514","1,036",811,823,"1,081","1,510",634,128,"8,819",798,"1,549",806,"1,174",878,649,658,485,209,731,882,"9,146","1,019",711,798,"1,374","1,015","1,200","1,021",602,"1,406"
2021년07월_여_80~89세,"21,948","9,914",413,341,702,524,359,162,427,273,676,895,354,958,705,491,484,694,"1,060",337,59,"5,845",449,"1,091",504,689,507,489,474,445,108,508,581,"6,189",590,462,544,955,859,975,669,354,781
2021년07월_여_90~99세,"3,751","1,602",60,62,111,99,54,30,56,43,93,172,66,124,96,96,76,99,179,75,11,"1,085",81,216,82,128,81,74,93,66,29,76,159,"1,064",94,83,117,171,118,152,116,62,151
2021년07월_여_100세 이상,134,71,2,0,5,9,3,4,2,3,5,7,2,7,2,1,3,6,2,5,3,27,3,5,0,1,4,4,4,1,1,2,2,36,6,4,2,4,6,2,6,1,5
2021년08월_계_총인구수,"1,080,896","481,641","14,728","23,592","48,216","21,850","11,388","13,863","24,324","22,680","29,956","36,762","15,555","37,654","32,969","18,840","21,750","31,939","45,536","27,630","2,409","299,985","37,031","46,908","23,493","38,985","30,532","20,889","24,071","16,310","11,485","27,038","23,243","299,270","27,192","18,450","35,487","51,703","27,941","28,957","36,355","21,597","51,588"
2021년08월_계_연령구간인구수,"1,080,896","481,641","14,728","23,592","48,216","21,850","11,388","13,863","24,324","22,680","29,956","36,762","15,555","37,654","32,969","18,840","21,750","31,939","45,536","27,630","2,409","299,985","37,031","46,908","23,493","38,985","30,532","20,889","24,071","16,310","11,485","27,038","23,243","299,270","27,192","18,450","35,487","51,703","27,941","28,957","36,355","21,597","51,588"
2021년08월_계_0~9세,"79,561","37,770",523,"2,925","5,347","1,260",583,"2,048","2,455","2,681","2,050","2,015",849,"1,887","2,445",700,"1,276","2,178","2,549","3,920",79,"20,294","3,590","3,278","1,232","3,066","1,955",878,"1,367","1,159","1,404","1,023","1,342","21,497","1,851",844,"2,495","4,439","1,728","1,911","2,224","1,624","4,381"
2021년08월_계_10~19세,"102,908","41,193","1,115","2,068","4,307","1,772","1,005","1,014","1,602","1,639","3,110","2,791","1,189","3,535","3,614","1,141","1,962","2,696","4,691","1,826",116,"28,861","4,838","4,310","2,066","4,376","2,645","1,258","3,209","2,176",933,"1,556","1,494","32,854","2,603","1,450","5,679","5,416","3,153","3,143","2,948","2,240","6,222"
2021년08월_계_20~29세,"148,486","62,447","2,036","2,193","5,483","2,975","1,486","1,641","2,757","2,469","3,510","4,310","2,119","6,095","4,581","2,821","3,030","4,786","6,814","2,951",390,"44,408","5,002","6,783","3,848","5,363","4,815","3,453","3,684","2,198","1,314","5,045","2,903","41,631","3,882","2,660","4,607","7,275","3,732","3,720","6,181","2,950","6,624"
2021년08월_계_30~39세,"142,774","68,603","1,545","3,819","8,150","2,546","1,266","2,970","4,627","5,121","3,099","4,006","1,803","4,319","4,217","2,271","2,675","4,880","5,095","5,931",263,"38,325","4,105","5,406","2,907","4,617","4,467","3,335","2,268","1,531","1,862","4,849","2,978","35,846","3,176","1,889","3,493","6,916","3,272","3,305","5,348","2,817","5,630"
2021년08월_계_40~49세,"179,264","78,656","2,003","4,359","9,057","3,363","1,678","2,473","4,097","4,017","5,111","5,661","2,188","5,540","5,994","2,572","3,393","4,793","7,128","4,937",292,"50,260","7,249","7,171","3,504","6,676","4,874","3,610","4,017","2,866","2,114","4,737","3,442","50,348","4,118","2,488","6,900","9,006","4,514","4,649","5,516","3,667","9,490"
2021년08월_계_50~59세,"196,136","83,628","3,157","3,292","6,820","4,260","2,084","1,692","3,502","2,859","5,181","7,010","3,127","7,507","5,860","3,925","4,230","5,921","9,297","3,463",441,"56,368","6,682","9,145","4,463","7,025","5,789","3,918","4,745","3,090","1,951","4,949","4,611","56,140","5,192","4,093","6,592","9,623","5,040","5,169","6,824","4,009","9,598"
2021년08월_계_60~69세,"130,198","61,016","2,461","2,956","5,179","3,129","1,712","1,216","2,970","2,312","4,194","6,129","2,454","4,492","3,299","3,127","2,944","3,679","5,562","2,746",455,"35,242","3,353","6,111","3,123","4,551","3,570","2,477","2,762","1,686","1,244","2,669","3,696","33,940","3,492","2,950","3,343","5,002","3,306","3,417","4,284","2,482","5,664"
2021년08월_계_70~79세,"61,620","30,316","1,181","1,355","2,619","1,572",925,519,"1,553","1,056","2,431","3,133","1,146","2,487","1,702","1,411","1,363","1,808","2,594","1,213",248,"15,515","1,373","2,723","1,460","2,022","1,488","1,147","1,156",808,442,"1,234","1,662","15,789","1,780","1,245","1,365","2,322","1,680","1,947","1,846","1,095","2,509"
2021년08월_계_80~89세,"34,696","15,757",618,545,"1,104",842,575,247,684,452,"1,123","1,486",595,"1,592","1,108",757,769,"1,055","1,567",531,107,"9,209",724,"1,688",777,"1,110",819,711,728,690,183,854,925,"9,730",961,720,850,"1,479","1,330","1,473","1,022",624,"1,271"
