카테고리,경기도 화성시,경기도 화성시 봉담읍,경기도 화성시 우정읍,경기도 화성시 향남읍,경기도 화성시 남양읍,경기도 화성시 매송면,경기도 화성시 비봉면,경기도 화성시 마도면,경기도 화성시 송산면,경기도 화성시 서신면,경기도 화성시 팔탄면,경기도 화성시 장안면,경기도 화성시 양감면,경기도 화성시 정남면,경기도 화성시 새솔동,경기도 화성시 진안동,경기도 화성시 병점1동,경기도 화성시 병점2동,경기도 화성시 반월동,경기도 화성시 기배동,경기도 화성시 화산동,경기도 화성시 동탄1동,경기도 화성시 동탄2동,경기도 화성시 동탄3동,경기도 화성시 동탄4동,경기도 화성시 동탄5동,경기도 화성시 동탄6동,경기도 화성시 동탄7동,경기도 화성시 동탄8동
2020년09월_남_10~19세,"48,944","4,908",745,"5,074","1,793",260,179,227,441,162,249,339,91,432,"1,039","2,019","1,610","2,010","2,069",935,"1,206","3,559","3,320","2,790","4,387","2,061","1,517","4,420","1,102"
2020년09월_남_20~29세,"55,376","5,285","1,102","5,616","3,275",476,360,464,572,357,663,599,267,813,"1,229","3,992","2,574","1,470","2,217",926,"1,788","4,133","1,861","3,311","2,120","2,247","2,200","4,058","1,401"
2020년09월_남_30~39세,"78,715","5,702",975,"8,894","4,159",378,315,511,524,320,697,568,256,767,"2,415","5,098","2,385","1,539","2,966",831,"1,657","4,897","2,016","4,388","4,239","4,961","4,096","9,577","3,584"
2020년09월_남_40~49세,"86,404","8,073","1,656","9,474","3,769",547,442,687,829,516,998,880,345,"1,057","2,073","4,323","2,617","2,632","3,114","1,375","2,189","5,227","4,260","4,383","6,846","4,073","3,062","8,547","2,410"
2020년09월_남_50~59세,"61,058","6,460","2,009","5,924","3,466",868,727,877,"1,281",933,"1,514","1,350",601,"1,474","1,283","3,083","2,020","1,700","2,199","1,170","2,180","3,450","2,470","2,159","2,864","2,027","1,709","4,074","1,186"
2020년09월_남_60~69세,"34,479","3,834","1,398","3,114","2,337",673,657,686,"1,080",912,"1,087","1,128",504,"1,076",573,"1,674","1,126",731,"1,214",663,"1,471","1,165",925,886,973,"1,093",784,"2,006",709
2020년09월_남_70~79세,"14,750","1,699",771,"1,311",998,324,315,374,585,416,425,516,216,501,119,682,505,387,372,319,613,443,432,495,331,464,277,646,214
2020년09월_남_80~89세,"5,057",494,291,472,342,129,157,131,291,218,180,251,98,199,32,227,165,144,92,82,187,132,142,159,81,108,72,118,63
2020년09월_남_90~99세,421,46,28,32,26,13,17,11,35,16,22,17,9,13,2,22,9,5,14,5,9,9,6,18,5,8,7,14,3
2020년09월_남_100세 이상,35,4,3,5,0,2,2,0,0,3,0,6,0,2,0,1,0,0,1,0,2,0,1,0,0,0,1,2,0
2020년09월_여_총인구수,"407,607","39,411","7,976","39,701","18,568","3,427","2,534","2,798","5,047","3,176","3,906","4,366","1,560","4,800","10,576","20,299","13,779","12,566","16,093","6,727","11,007","24,925","18,268","20,533","26,923","20,231","14,945","40,738","12,727"
2020년09월_여_연령구간인구수,"407,607","39,411","7,976","39,701","18,568","3,427","2,534","2,798","5,047","3,176","3,906","4,366","1,560","4,800","10,576","20,299","13,779","12,566","16,093","6,727","11,007","24,925","18,268","20,533","26,923","20,231","14,945","40,738","12,727"
2020년09월_여_0~9세,"51,466","4,205",458,"5,183","1,988",152,99,115,225,90,140,169,46,207,"2,006","2,212","1,298","1,273","2,215",659,876,"3,239","2,188","2,942","4,656","3,035","2,230","7,294","2,266"
2020년09월_여_10~19세,"46,910","4,875",713,"4,870","1,686",226,159,191,351,142,225,275,72,375,"1,023","1,934","1,524","2,005","1,931",890,"1,072","3,373","3,253","2,580","4,357","1,998","1,365","4,326","1,119"
2020년09월_여_20~29세,"47,343","4,649",704,"4,562","2,266",367,231,255,420,194,326,385,128,504,"1,180","3,052","2,154","1,447","1,928",778,"1,334","3,554","1,841","2,745","2,114","2,450","2,230","4,115","1,430"
2020년09월_여_30~39세,"72,504","5,585",656,"6,986","2,916",295,191,236,356,210,312,315,121,384,"2,414","3,877","2,128","1,653","3,021",794,"1,366","4,853","2,422","4,071","5,443","4,947","3,672","9,877","3,403"
2020년09월_여_40~49세,"75,601","7,457","1,134","7,571","2,893",426,248,323,604,316,473,466,137,614,"1,899","3,456","2,491","2,784","2,899","1,333","1,771","5,211","4,491","4,132","6,348","3,719","2,622","7,674","2,109"
2020년09월_여_50~59세,"52,761","5,768","1,497","4,805","2,963",670,526,555,919,676,832,855,323,947,"1,329","2,786","1,995","1,549","2,333","1,062","2,009","2,798","2,179","1,968","2,372","1,961","1,541","4,260","1,283"
2020년09월_여_60~69세,"33,250","3,801","1,319","3,050","2,083",619,456,531,951,738,786,876,323,824,495,"1,689","1,206",946,"1,132",678,"1,450","1,147","1,037","1,138","1,002","1,282",794,"2,137",760
2020년09월_여_70~79세,"16,913","1,945",853,"1,623","1,043",409,331,341,667,430,414,584,215,519,128,846,655,593,377,349,699,487,592,674,405,555,302,653,224
2020년09월_여_80~89세,"9,163",933,551,909,598,227,236,212,441,313,336,398,172,354,87,388,274,272,214,156,367,225,228,245,190,240,157,335,105
2020년09월_여_90~99세,"1,619",184,88,138,128,35,56,35,104,61,56,41,22,66,14,58,53,44,42,27,57,36,34,37,36,42,32,65,28
2020년09월_여_100세 이상,77,9,3,4,4,1,1,4,9,6,6,2,1,6,1,1,1,0,1,1,6,2,3,1,0,2,0,2,0
2020년10월_계_총인구수,"850,050","81,114","17,423","85,481","41,246","7,200","5,825","6,902","10,931","7,113","9,899","10,254","4,008","11,347","21,433","43,720","28,213","24,526","32,556","13,743","23,253","51,356","35,994","42,271","53,621","40,677","31,014","82,453","26,477"
2020년10월_계_연령구간인구수,"850,050","81,114","17,423","85,481","41,246","7,200","5,825","6,902","10,931","7,113","9,899","10,254","4,008","11,347","21,433","43,720","28,213","24,526","32,556","13,743","23,253","51,356","35,994","42,271","53,621","40,677","31,014","82,453","26,477"
2020년10월_계_0~9세,"105,151","8,429",947,"10,746","4,152",307,218,265,462,174,307,392,104,425,"3,974","4,504","2,676","2,580","4,431","1,371","1,843","6,495","4,431","5,963","9,480","6,218","4,568","14,902","4,787"
2020년10월_계_10~19세,"96,248","9,843","1,462","9,985","3,508",480,343,412,792,309,472,613,158,799,"2,066","3,955","3,130","4,018","3,988","1,814","2,255","6,946","6,601","5,382","8,793","4,097","2,892","8,874","2,261"
2020년10월_계_20~29세,"103,300","10,091","1,785","10,224","5,584",826,584,724,999,553,979,989,395,"1,319","2,430","7,045","4,750","2,906","4,145","1,709","3,129","7,735","3,737","6,126","4,226","4,785","4,432","8,254","2,839"
2020년10월_계_30~39세,"151,165","11,433","1,621","15,849","7,138",662,509,733,883,519,999,890,376,"1,142","4,837","8,893","4,491","3,180","5,949","1,608","3,016","9,782","4,367","8,393","9,585","9,943","7,681","19,446","7,240"
2020년10월_계_40~49세,"162,766","15,725","2,789","17,111","6,713",960,685,"1,009","1,428",834,"1,460","1,336",481,"1,652","4,011","7,803","5,104","5,432","6,016","2,697","3,955","10,414","8,758","8,541","13,208","7,810","5,721","16,411","4,702"
2020년10월_계_50~59세,"114,656","12,434","3,513","10,812","6,507","1,531","1,243","1,438","2,191","1,614","2,351","2,213",929,"2,432","2,640","5,899","4,027","3,261","4,540","2,242","4,181","6,300","4,676","4,158","5,303","4,007","3,279","8,450","2,485"
2020년10월_계_60~69세,"68,410","7,755","2,723","6,236","4,479","1,292","1,129","1,214","2,045","1,649","1,890","2,006",838,"1,910","1,085","3,389","2,359","1,690","2,376","1,350","2,921","2,325","1,987","2,050","1,980","2,388","1,597","4,232","1,515"
2020년10월_계_70~79세,"31,875","3,696","1,621","2,940","2,062",730,646,712,"1,254",847,840,"1,098",429,"1,024",252,"1,529","1,164",991,747,679,"1,323",948,"1,025","1,190",737,"1,024",577,"1,346",444
2020년10월_계_80~89세,"14,299","1,460",839,"1,397",942,360,392,345,728,525,515,650,265,557,119,620,449,419,308,238,554,362,369,411,267,353,225,457,173
2020년10월_계_90~99세,"2,065",232,116,172,157,49,73,46,140,80,80,59,32,79,18,81,62,49,53,34,68,48,40,56,42,50,41,77,31
2020년10월_계_100세 이상,115,16,7,9,4,3,3,4,9,9,6,8,1,8,1,2,1,0,3,1,8,1,3,1,0,2,1,4,0
2020년10월_남_총인구수,"440,954","41,189","9,484","45,684","22,507","3,796","3,296","4,105","5,881","3,943","5,978","5,889","2,453","6,548","10,779","23,472","14,435","11,938","16,490","7,028","12,255","26,367","17,731","21,734","26,736","20,402","16,058","41,382","13,394"
2020년10월_남_연령구간인구수,"440,954","41,189","9,484","45,684","22,507","3,796","3,296","4,105","5,881","3,943","5,978","5,889","2,453","6,548","10,779","23,472","14,435","11,938","16,490","7,028","12,255","26,367","17,731","21,734","26,736","20,402","16,058","41,382","13,394"
2020년10월_남_0~9세,"53,816","4,179",498,"5,561","2,147",158,123,153,237,87,166,225,58,225,"1,962","2,316","1,400","1,305","2,245",718,965,"3,275","2,267","3,061","4,872","3,220","2,344","7,617","2,432"
2020년10월_남_10~19세,"49,144","4,940",749,"5,103","1,806",256,182,222,440,169,251,336,88,425,"1,037","2,027","1,599","2,011","2,059",932,"1,195","3,560","3,335","2,796","4,414","2,086","1,525","4,485","1,116"
2020년10월_남_20~29세,"55,674","5,356","1,091","5,649","3,293",463,355,470,577,362,644,609,269,817,"1,244","4,002","2,592","1,470","2,203",926,"1,780","4,152","1,875","3,363","2,121","2,295","2,186","4,096","1,414"
2020년10월_남_30~39세,"78,709","5,802",967,"8,884","4,191",376,319,500,527,310,687,570,250,751,"2,414","5,038","2,385","1,529","2,956",827,"1,657","4,928","1,977","4,356","4,192","4,980","4,054","9,576","3,706"
2020년10월_남_40~49세,"86,774","8,175","1,663","9,502","3,808",537,439,681,828,516,992,872,347,"1,050","2,088","4,345","2,605","2,643","3,115","1,370","2,192","5,197","4,263","4,395","6,835","4,098","3,077","8,627","2,514"
2020년10월_남_50~59세,"61,567","6,562","2,020","5,993","3,520",864,722,879,"1,270",935,"1,514","1,363",606,"1,481","1,294","3,110","2,021","1,705","2,204","1,178","2,174","3,486","2,491","2,178","2,904","2,032","1,731","4,132","1,198"
2020년10월_남_60~69세,"34,831","3,891","1,402","3,160","2,362",673,663,689,"1,090",910,"1,097","1,122",512,"1,078",581,"1,698","1,148",735,"1,227",665,"1,475","1,172",938,901,979,"1,101",790,"2,044",728
2020년10월_남_70~79세,"14,875","1,726",773,"1,317","1,010",325,318,369,588,419,423,516,216,503,122,683,501,394,375,321,616,454,433,507,335,468,274,670,219
2020년10월_남_80~89세,"5,108",508,291,479,344,129,157,131,289,215,181,252,98,203,35,232,174,141,91,86,190,133,145,161,78,114,68,119,64
2020년10월_남_90~99세,420,46,27,31,26,13,16,11,35,17,23,18,9,13,2,20,10,5,13,5,9,10,6,16,6,8,8,14,3
2020년10월_남_100세 이상,36,4,3,5,0,2,2,0,0,3,0,6,0,2,0,1,0,0,2,0,2,0,1,0,0,0,1,2,0
2020년10월_여_총인구수,"409,096","39,925","7,939","39,797","18,739","3,404","2,529","2,797","5,050","3,170","3,921","4,365","1,555","4,799","10,654","20,248","13,778","12,588","16,066","6,715","10,998","24,989","18,263","20,537","26,885","20,275","14,956","41,071","13,083"
2020년10월_여_연령구간인구수,"409,096","39,925","7,939","39,797","18,739","3,404","2,529","2,797","5,050","3,170","3,921","4,365","1,555","4,799","10,654","20,248","13,778","12,588","16,066","6,715","10,998","24,989","18,263","20,537","26,885","20,275","14,956","41,071","13,083"
2020년10월_여_0~9세,"51,335","4,250",449,"5,185","2,005",149,95,112,225,87,141,167,46,200,"2,012","2,188","1,276","1,275","2,186",653,878,"3,220","2,164","2,902","4,608","2,998","2,224","7,285","2,355"
2020년10월_여_10~19세,"47,104","4,903",713,"4,882","1,702",224,161,190,352,140,221,277,70,374,"1,029","1,928","1,531","2,007","1,929",882,"1,060","3,386","3,266","2,586","4,379","2,011","1,367","4,389","1,145"
2020년10월_여_20~29세,"47,626","4,735",694,"4,575","2,291",363,229,254,422,191,335,380,126,502,"1,186","3,043","2,158","1,436","1,942",783,"1,349","3,583","1,862","2,763","2,105","2,490","2,246","4,158","1,425"
2020년10월_여_30~39세,"72,456","5,631",654,"6,965","2,947",286,190,233,356,209,312,320,126,391,"2,423","3,855","2,106","1,651","2,993",781,"1,359","4,854","2,390","4,037","5,393","4,963","3,627","9,870","3,534"
2020년10월_여_40~49세,"75,992","7,550","1,126","7,609","2,905",423,246,328,600,318,468,464,134,602,"1,923","3,458","2,499","2,789","2,901","1,327","1,763","5,217","4,495","4,146","6,373","3,712","2,644","7,784","2,188"
2020년10월_여_50~59세,"53,089","5,872","1,493","4,819","2,987",667,521,559,921,679,837,850,323,951,"1,346","2,789","2,006","1,556","2,336","1,064","2,007","2,814","2,185","1,980","2,399","1,975","1,548","4,318","1,287"
2020년10월_여_60~69세,"33,579","3,864","1,321","3,076","2,117",619,466,525,955,739,793,884,326,832,504,"1,691","1,211",955,"1,149",685,"1,446","1,153","1,049","1,149","1,001","1,287",807,"2,188",787
2020년10월_여_70~79세,"17,000","1,970",848,"1,623","1,052",405,328,343,666,428,417,582,213,521,130,846,663,597,372,358,707,494,592,683,402,556,303,676,225
2020년10월_여_80~89세,"9,191",952,548,918,598,231,235,214,439,310,334,398,167,354,84,388,275,278,217,152,364,229,224,250,189,239,157,338,109
2020년10월_여_90~99세,"1,645",186,89,141,131,36,57,35,105,63,57,41,23,66,16,61,52,44,40,29,59,38,34,40,36,42,33,63,28
2020년10월_여_100세 이상,79,12,4,4,4,1,1,4,9,6,6,2,1,6,1,1,1,0,1,1,6,1,2,1,0,2,0,2,0
2020년11월_계_총인구수,"853,106","81,509","17,412","85,594","41,522","7,204","5,830","6,899","10,926","7,121","9,897","10,282","3,994","11,380","21,523","43,712","28,367","24,495","32,581","13,719","23,242","51,415","36,010","42,218","53,545","40,850","30,986","83,506","27,367"
2020년11월_계_연령구간인구수,"853,106","81,509","17,412","85,594","41,522","7,204","5,830","6,899","10,926","7,121","9,897","10,282","3,994","11,380","21,523","43,712","28,367","24,495","32,581","13,719","23,242","51,415","36,010","42,218","53,545","40,850","30,986","83,506","27,367"
2020년11월_계_0~9세,"104,868","8,431",927,"10,684","4,140",298,218,266,456,166,306,395,103,424,"3,996","4,482","2,664","2,539","4,407","1,346","1,821","6,487","4,386","5,908","9,402","6,193","4,523","14,899","5,001"
2020년11월_계_10~19세,"96,508","9,844","1,454","10,039","3,544",480,342,412,790,308,474,609,157,788,"2,078","3,939","3,128","4,019","4,004","1,806","2,246","6,941","6,615","5,368","8,825","4,129","2,912","8,934","2,323"
2020년11월_계_20~29세,"103,894","10,174","1,783","10,199","5,637",817,582,726,994,562,967,"1,001",396,"1,338","2,435","7,057","4,820","2,931","4,140","1,716","3,116","7,800","3,771","6,172","4,237","4,824","4,420","8,402","2,877"
2020년11월_계_30~39세,"151,248","11,476","1,608","15,849","7,160",669,504,733,874,523,"1,001",888,372,"1,140","4,834","8,869","4,519","3,147","5,919","1,585","3,013","9,772","4,338","8,350","9,489","9,915","7,607","19,537","7,557"
2020년11월_계_40~49세,"163,499","15,763","2,793","17,148","6,767",955,691,"1,002","1,423",826,"1,463","1,325",477,"1,645","4,057","7,802","5,101","5,423","6,036","2,696","3,954","10,395","8,769","8,544","13,222","7,877","5,768","16,705","4,872"
2020년11월_계_50~59세,"115,172","12,512","3,515","10,854","6,543","1,534","1,235","1,439","2,187","1,611","2,330","2,210",914,"2,433","2,634","5,892","4,047","3,274","4,551","2,249","4,181","6,331","4,695","4,138","5,327","4,059","3,307","8,638","2,532"
2020년11월_계_60~69세,"69,288","7,856","2,740","6,305","4,553","1,301","1,140","1,219","2,068","1,663","1,907","2,022",847,"1,939","1,098","3,430","2,400","1,692","2,414","1,360","2,951","2,334","1,998","2,068","2,004","2,412","1,612","4,412","1,543"
2020년11월_계_70~79세,"32,041","3,726","1,624","2,930","2,072",734,646,707,"1,258",849,849,"1,112",432,"1,029",250,"1,538","1,170","1,002",744,682,"1,328",937,"1,021","1,199",729,"1,031",573,"1,416",453
2020년11월_계_80~89세,"14,401","1,480",845,"1,405",945,364,395,345,728,524,513,652,263,553,123,618,457,418,309,244,559,370,375,414,266,358,221,479,178
2020년11월_계_90~99세,"2,072",230,117,172,157,49,74,46,138,80,81,60,32,83,17,83,60,50,54,34,66,47,39,56,44,50,42,80,31
2020년11월_계_100세 이상,115,17,6,9,4,3,3,4,10,9,6,8,1,8,1,2,1,0,3,1,7,1,3,1,0,2,1,4,0
2020년11월_남_총인구수,"442,631","41,382","9,469","45,744","22,642","3,808","3,296","4,095","5,874","3,943","5,987","5,908","2,448","6,572","10,821","23,499","14,536","11,926","16,490","7,019","12,284","26,423","17,742","21,727","26,701","20,516","16,030","41,896","13,853"
2020년11월_남_연령구간인구수,"442,631","41,382","9,469","45,744","22,642","3,808","3,296","4,095","5,874","3,943","5,987","5,908","2,448","6,572","10,821","23,499","14,536","11,926","16,490","7,019","12,284","26,423","17,742","21,727","26,701","20,516","16,030","41,896","13,853"
2020년11월_남_0~9세,"53,644","4,178",488,"5,528","2,147",152,125,156,234,83,165,227,57,224,"1,973","2,299","1,401","1,285","2,234",702,950,"3,272","2,233","3,039","4,822","3,200","2,323","7,595","2,552"
2020년11월_남_10~19세,"49,276","4,924",740,"5,129","1,824",257,183,224,436,169,253,335,88,418,"1,039","2,018","1,597","2,006","2,067",928,"1,198","3,560","3,343","2,789","4,451","2,113","1,527","4,516","1,144"
2020년11월_남_20~29세,"56,055","5,416","1,087","5,619","3,318",460,351,466,576,365,639,614,271,835,"1,247","4,037","2,657","1,489","2,190",936,"1,770","4,195","1,891","3,399","2,122","2,312","2,185","4,185","1,423"
2020년11월_남_30~39세,"78,759","5,821",962,"8,889","4,191",386,317,497,525,310,688,569,249,752,"2,410","5,029","2,386","1,519","2,939",818,"1,665","4,919","1,972","4,335","4,138","4,994","4,005","9,616","3,858"
2020년11월_남_40~49세,"87,191","8,199","1,661","9,538","3,844",538,441,675,821,512,994,863,343,"1,045","2,116","4,349","2,599","2,637","3,127","1,364","2,199","5,205","4,262","4,397","6,836","4,128","3,106","8,776","2,616"
2020년11월_남_50~59세,"61,841","6,607","2,020","6,007","3,535",864,716,874,"1,267",929,"1,502","1,371",597,"1,484","1,288","3,108","2,033","1,710","2,211","1,185","2,182","3,495","2,509","2,178","2,919","2,063","1,740","4,220","1,227"
2020년11월_남_60~69세,"35,288","3,931","1,411","3,201","2,401",677,670,697,"1,102",918,"1,114","1,129",518,"1,092",588,"1,719","1,173",733,"1,246",670,"1,498","1,179",942,903,993,"1,112",795,"2,136",740
2020년11월_남_70~79세,"14,971","1,738",777,"1,314","1,012",328,317,364,590,423,428,522,220,506,122,686,501,399,371,321,621,454,433,510,334,471,270,713,226
2020년11월_남_80~89세,"5,149",517,293,483,344,131,158,131,289,213,181,254,96,200,36,233,179,143,90,89,191,135,151,161,80,115,70,122,64
2020년11월_남_90~99세,421,47,27,31,26,13,16,11,34,18,23,18,9,14,2,20,10,5,13,6,8,9,5,16,6,8,8,15,3
2020년11월_남_100세 이상,36,4,3,5,0,2,2,0,0,3,0,6,0,2,0,1,0,0,2,0,2,0,1,0,0,0,1,2,0
2020년11월_여_총인구수,"410,475","40,127","7,943","39,850","18,880","3,396","2,534","2,804","5,052","3,178","3,910","4,374","1,546","4,808","10,702","20,213","13,831","12,569","16,091","6,700","10,958","24,992","18,268","20,491","26,844","20,334","14,956","41,610","13,514"
2020년11월_여_연령구간인구수,"410,475","40,127","7,943","39,850","18,880","3,396","2,534","2,804","5,052","3,178","3,910","4,374","1,546","4,808","10,702","20,213","13,831","12,569","16,091","6,700","10,958","24,992","18,268","20,491","26,844","20,334","14,956","41,610","13,514"
2020년11월_여_0~9세,"51,224","4,253",439,"5,156","1,993",146,93,110,222,83,141,168,46,200,"2,023","2,183","1,263","1,254","2,173",644,871,"3,215","2,153","2,869","4,580","2,993","2,200","7,304","2,449"
2020년11월_여_10~19세,"47,232","4,920",714,"4,910","1,720",223,159,188,354,139,221,274,69,370,"1,039","1,921","1,531","2,013","1,937",878,"1,048","3,381","3,272","2,579","4,374","2,016","1,385","4,418","1,179"
2020년11월_여_20~29세,"47,839","4,758",696,"4,580","2,319",357,231,260,418,197,328,387,125,503,"1,188","3,020","2,163","1,442","1,950",780,"1,346","3,605","1,880","2,773","2,115","2,512","2,235","4,217","1,454"
2020년11월_여_30~39세,"72,489","5,655",646,"6,960","2,969",283,187,236,349,213,313,319,123,388,"2,424","3,840","2,133","1,628","2,980",767,"1,348","4,853","2,366","4,015","5,351","4,921","3,602","9,921","3,699"
2020년11월_여_40~49세,"76,308","7,564","1,132","7,610","2,923",417,250,327,602,314,469,462,134,600,"1,941","3,453","2,502","2,786","2,909","1,332","1,755","5,190","4,507","4,147","6,386","3,749","2,662","7,929","2,256"
2020년11월_여_50~59세,"53,331","5,905","1,495","4,847","3,008",670,519,565,920,682,828,839,317,949,"1,346","2,784","2,014","1,564","2,340","1,064","1,999","2,836","2,186","1,960","2,408","1,996","1,567","4,418","1,305"
2020년11월_여_60~69세,"34,000","3,925","1,329","3,104","2,152",624,470,522,966,745,793,893,329,847,510,"1,711","1,227",959,"1,168",690,"1,453","1,155","1,056","1,165","1,011","1,300",817,"2,276",803
2020년11월_여_70~79세,"17,070","1,988",847,"1,616","1,060",406,329,343,668,426,421,590,212,523,128,852,669,603,373,361,707,483,588,689,395,560,303,703,227
2020년11월_여_80~89세,"9,252",963,552,922,601,233,237,214,439,311,332,398,167,353,87,385,278,275,219,155,368,235,224,253,186,243,151,357,114
2020년11월_여_90~99세,"1,651",183,90,141,131,36,58,35,104,62,58,42,23,69,15,63,50,45,41,28,58,38,34,40,38,42,34,65,28
2020년11월_여_100세 이상,79,13,3,4,4,1,1,4,10,6,6,2,1,6,1,1,1,0,1,1,5,1,2,1,0,2,0,2,0
2020년12월_계_총인구수,"855,248","81,760","17,382","85,844","41,654","7,200","5,854","6,890","10,908","7,126","9,960","10,310","3,973","11,420","21,561","43,777","28,504","24,494","32,533","13,673","23,237","51,459","35,949","42,204","53,441","41,088","31,036","84,202","27,809"
2020년12월_계_연령구간인구수,"855,248","81,760","17,382","85,844","41,654","7,200","5,854","6,890","10,908","7,126","9,960","10,310","3,973","11,420","21,561","43,777","28,504","24,494","32,533","13,673","23,237","51,459","35,949","42,204","53,441","41,088","31,036","84,202","27,809"
2020년12월_계_0~9세,"104,485","8,367",913,"10,668","4,142",291,227,258,442,167,308,391,99,413,"3,995","4,469","2,622","2,517","4,376","1,327","1,813","6,474","4,337","5,863","9,336","6,174","4,529","14,861","5,106"
2020년12월_계_10~19세,"96,749","9,879","1,448","10,047","3,523",482,339,409,787,308,474,613,158,785,"2,086","3,923","3,145","4,006","4,013","1,802","2,234","6,931","6,621","5,350","8,856","4,154","2,955","9,042","2,379"
2020년12월_계_20~29세,"104,538","10,211","1,778","10,233","5,655",812,580,727,992,561,992,"1,018",392,"1,362","2,406","7,053","4,940","2,962","4,136","1,709","3,133","7,851","3,784","6,229","4,219","4,904","4,430","8,580","2,889"
2020년12월_계_30~39세,"151,181","11,525","1,598","15,846","7,197",667,508,736,868,514,"1,014",899,364,"1,144","4,847","8,905","4,540","3,099","5,870","1,582","3,006","9,790","4,271","8,330","9,368","9,942","7,522","19,569","7,660"
2020년12월_계_40~49세,"164,059","15,797","2,775","17,244","6,753",959,698,"1,002","1,422",821,"1,474","1,318",479,"1,648","4,077","7,818","5,102","5,452","6,033","2,657","3,948","10,379","8,811","8,517","13,255","7,922","5,816","16,904","4,978"
2020년12월_계_50~59세,"115,447","12,533","3,518","10,909","6,581","1,535","1,230","1,428","2,183","1,616","2,320","2,198",898,"2,436","2,636","5,903","4,049","3,269","4,532","2,255","4,170","6,333","4,696","4,174","5,342","4,064","3,341","8,739","2,559"
2020년12월_계_60~69세,"69,998","7,961","2,768","6,370","4,605","1,300","1,150","1,225","2,089","1,678","1,924","2,038",862,"1,965","1,124","3,449","2,403","1,708","2,452","1,373","2,972","2,355","1,993","2,074","2,021","2,462","1,612","4,498","1,567"
2020년12월_계_70~79세,"32,115","3,746","1,618","2,940","2,087",737,648,709,"1,246",845,849,"1,108",421,"1,021",249,"1,548","1,182","1,007",748,687,"1,330",926,"1,029","1,195",736,"1,039",561,"1,441",462
2020년12월_계_80~89세,"14,481","1,497",846,"1,409",948,365,396,343,728,528,518,655,269,557,124,625,457,422,316,244,558,372,367,412,263,372,226,485,179
2020년12월_계_90~99세,"2,079",227,114,169,159,49,75,49,140,79,81,64,30,81,16,82,63,52,54,36,66,47,37,59,45,53,43,79,30
2020년12월_계_100세 이상,116,17,6,9,4,3,3,4,11,9,6,8,1,8,1,2,1,0,3,1,7,1,3,1,0,2,1,4,0
2020년12월_남_총인구수,"443,841","41,530","9,448","45,905","22,700","3,810","3,301","4,093","5,867","3,940","6,016","5,924","2,441","6,593","10,838","23,574","14,595","11,932","16,453","6,990","12,278","26,487","17,716","21,746","26,651","20,613","16,061","42,275","14,064"
2020년12월_남_연령구간인구수,"443,841","41,530","9,448","45,905","22,700","3,810","3,301","4,093","5,867","3,940","6,016","5,924","2,441","6,593","10,838","23,574","14,595","11,932","16,453","6,990","12,278","26,487","17,716","21,746","26,651","20,613","16,061","42,275","14,064"
2020년12월_남_0~9세,"53,416","4,141",478,"5,523","2,143",146,127,148,228,83,165,226,56,217,"1,978","2,294","1,372","1,282","2,212",690,940,"3,279","2,218","3,028","4,788","3,173","2,321","7,568","2,592"
2020년12월_남_10~19세,"49,446","4,952",738,"5,134","1,812",260,181,224,430,168,252,336,88,421,"1,040","2,010","1,607","2,007","2,074",928,"1,191","3,565","3,332","2,786","4,473","2,122","1,543","4,583","1,189"
2020년12월_남_20~29세,"56,480","5,444","1,074","5,649","3,327",459,350,466,573,361,657,622,266,843,"1,235","4,060","2,731","1,503","2,190",925,"1,786","4,227","1,909","3,431","2,114","2,372","2,195","4,297","1,414"
2020년12월_남_30~39세,"78,651","5,853",961,"8,874","4,207",382,315,494,525,304,690,580,249,760,"2,407","5,045","2,393","1,493","2,909",817,"1,660","4,918","1,927","4,325","4,078","5,002","3,967","9,619","3,897"
2020년12월_남_40~49세,"87,518","8,213","1,644","9,624","3,832",544,442,683,823,508,999,857,346,"1,050","2,124","4,368","2,592","2,644","3,122","1,350","2,189","5,213","4,283","4,376","6,849","4,144","3,125","8,893","2,681"
2020년12월_남_50~59세,"61,970","6,616","2,024","6,030","3,567",861,716,867,"1,256",932,"1,498","1,364",590,"1,482","1,284","3,119","2,026","1,707","2,198","1,185","2,179","3,493","2,513","2,201","2,926","2,065","1,760","4,268","1,243"
2020년12월_남_60~69세,"35,687","3,985","1,425","3,235","2,413",682,677,700,"1,121",927,"1,118","1,134",526,"1,105",608,"1,734","1,179",745,"1,268",673,"1,509","1,201",944,912,"1,004","1,126",804,"2,180",752
2020년12월_남_70~79세,"15,013","1,747",772,"1,313","1,028",327,317,369,587,422,430,519,216,500,127,687,505,398,377,327,624,443,434,508,333,482,263,727,231
2020년12월_남_80~89세,"5,197",525,303,485,344,134,158,130,289,215,184,261,96,200,33,236,179,148,90,89,190,139,150,162,80,118,73,124,62
2020년12월_남_90~99세,427,50,26,33,27,13,16,12,35,17,23,19,8,13,2,20,11,5,11,6,8,9,5,17,6,9,9,14,3
2020년12월_남_100세 이상,36,4,3,5,0,2,2,0,0,3,0,6,0,2,0,1,0,0,2,0,2,0,1,0,0,0,1,2,0
2020년12월_여_총인구수,"411,407","40,230","7,934","39,939","18,954","3,390","2,553","2,797","5,041","3,186","3,944","4,386","1,532","4,827","10,723","20,203","13,909","12,562","16,080","6,683","10,959","24,972","18,233","20,458","26,790","20,475","14,975","41,927","13,745"
