카테고리,경기도 수원시,경기도 수원시 장안구,경기도 수원시 장안구 파장동,경기도 수원시 장안구 율천동,경기도 수원시 장안구 정자1동,경기도 수원시 장안구 정자2동,경기도 수원시 장안구 정자3동,경기도 수원시 장안구 영화동,경기도 수원시 장안구 송죽동,경기도 수원시 장안구 조원1동,경기도 수원시 장안구 조원2동,경기도 수원시 장안구 연무동,경기도 수원시 권선구,경기도 수원시 권선구 세류1동,경기도 수원시 권선구 세류2동,경기도 수원시 권선구 세류3동,경기도 수원시 권선구 평동,경기도 수원시 권선구 서둔동,경기도 수원시 권선구 구운동,경기도 수원시 권선구 금곡동,경기도 수원시 권선구 호매실동,경기도 수원시 권선구 권선1동,경기도 수원시 권선구 권선2동,경기도 수원시 권선구 곡선동,경기도 수원시 권선구 입북동,경기도 수원시 팔달구,경기도 수원시 팔달구 매교동,경기도 수원시 팔달구 매산동,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구 화서1동,경기도 수원시 팔달구 화서2동,경기도 수원시 팔달구 지동,경기도 수원시 팔달구 우만1동,경기도 수원시 팔달구 우만2동,경기도 수원시 팔달구 인계동,경기도 수원시 팔달구 행궁동,경기도 수원시 영통구,경기도 수원시 영통구 매탄1동,경기도 수원시 영통구 매탄2동,경기도 수원시 영통구 매탄3동,경기도 수원시 영통구 매탄4동,경기도 수원시 영통구 원천동,경기도 수원시 영통구 영통1동,경기도 수원시 영통구 영통2동,경기도 수원시 영통구 영통3동,경기도 수원시 영통구 망포1동,경기도 수원시 영통구 망포2동,경기도 수원시 영통구 광교1동,경기도 수원시 영통구 광교2동
2020년08월_남_10~19세,"61,917","15,140","1,006","2,159","1,911","1,664","3,636",646,957,"1,515","1,065",581,"17,587",330,871,830,"1,910","1,722","1,086","2,647","2,229",931,"2,881","1,203",947,"7,240",170,249,294,"1,100","1,551",395,775,"1,023","1,433",250,"21,950","1,022",822,"2,307","1,213","1,828","2,599","1,141","2,298","2,108","1,658","3,448","1,506"
2020년08월_남_20~29세,"98,454","24,076","1,877","6,185","2,212","2,275","3,228","1,396","1,557","2,303","1,549","1,494","28,583",784,"1,907","1,495","3,443","3,129","2,090","3,206","2,532","2,491","3,583","2,836","1,087","14,959",494,"1,072",596,"1,619","2,147",759,"1,718","1,998","3,783",773,"30,836","1,765","1,256","3,670","2,009","3,411","2,539","3,267","3,465","2,458","1,696","3,814","1,486"
2020년08월_남_30~39세,"93,925","17,272","1,580","3,112","1,725","1,925","2,161","1,398","1,450","1,835","1,004","1,082","30,928",927,"2,059","1,438","3,052","2,999","1,811","3,372","4,693","2,407","3,895","3,114","1,161","13,357",485,947,623,"1,392","1,727",683,"1,660","1,160","3,903",777,"32,368","1,320","1,067","3,030","1,689","3,926","2,711","3,838","2,345","2,471","2,907","4,525","2,539"
2020년08월_남_40~49세,"102,866","22,823","1,930","3,287","2,636","2,516","4,344","1,645","1,565","2,302","1,353","1,245","31,931",771,"1,963","1,652","3,179","3,224","1,947","4,051","4,360","1,936","4,368","2,792","1,688","14,237",504,848,735,"1,916","2,189",929,"1,617","1,301","3,302",896,"33,875","1,506","1,250","3,430","1,785","3,792","3,452","2,177","2,942","2,885","2,727","5,240","2,689"
2020년08월_남_50~59세,"98,157","24,661","2,204","3,424","2,635","2,696","3,874","2,013","1,811","2,760","1,782","1,462","30,774",922,"2,183","1,703","3,782","3,430","2,425","3,710","2,850","2,133","3,777","2,445","1,414","15,617",615,"1,044",922,"2,053","2,547","1,148","1,859","1,314","2,854","1,261","27,105","1,622","1,342","2,843","1,810","2,391","2,807","1,566","2,750","2,573","1,841","3,713","1,847"
2020년08월_남_60~69세,"57,823","14,796","1,629","1,827","1,390","1,561","1,446","1,688","1,189","1,801","1,042","1,223","19,219",635,"1,582","1,348","2,460","2,389","1,584","1,985","1,776","1,383","2,119","1,076",882,"10,666",452,814,687,"1,469","1,281",965,"1,295",790,"1,898","1,015","13,142",986,883,"1,349","1,083","1,399","1,199",585,"1,125","1,140",749,"1,510","1,134"
2020년08월_남_70~79세,"25,021","6,931",726,739,650,854,562,821,535,907,453,684,"7,905",306,759,673,"1,017","1,084",686,815,677,497,685,334,372,"5,269",230,385,440,762,550,531,683,322,836,530,"4,916",417,370,524,404,566,424,223,333,351,245,548,511
2020년08월_남_80~89세,"8,537","2,652",244,302,244,317,247,287,187,315,241,268,"2,541",110,266,205,331,299,215,303,202,144,223,138,105,"1,714",75,124,144,246,189,176,202,115,257,186,"1,630",106,111,162,146,174,192,96,157,104,75,159,148
2020년08월_남_90~99세,879,287,22,39,26,30,19,18,21,43,33,36,253,9,34,23,29,26,21,31,16,16,20,12,16,175,10,18,14,21,21,15,17,11,19,29,164,10,9,15,17,19,16,11,11,12,7,20,17
2020년08월_남_100세 이상,80,21,2,4,3,1,0,6,2,0,1,2,26,2,4,0,4,4,2,0,3,2,3,2,0,24,4,3,7,2,1,2,2,0,2,1,9,2,1,0,1,1,3,1,0,0,0,0,0
2020년08월_여_총인구수,"590,973","136,557","11,768","20,365","15,212","15,459","21,571","9,935","9,961","14,423","9,936","7,927","183,438","5,274","11,503","9,729","20,285","18,849","12,420","23,229","23,376","12,216","25,352","12,813","8,392","86,838","2,808","5,049","4,428","11,993","13,705","5,619","10,420","8,713","18,987","5,116","184,140","9,245","7,696","17,551","11,218","19,323","18,372","12,764","16,180","15,793","14,231","27,227","14,540"
2020년08월_여_연령구간인구수,"590,973","136,557","11,768","20,365","15,212","15,459","21,571","9,935","9,961","14,423","9,936","7,927","183,438","5,274","11,503","9,729","20,285","18,849","12,420","23,229","23,376","12,216","25,352","12,813","8,392","86,838","2,808","5,049","4,428","11,993","13,705","5,619","10,420","8,713","18,987","5,116","184,140","9,245","7,696","17,551","11,218","19,323","18,372","12,764","16,180","15,793","14,231","27,227","14,540"
2020년08월_여_0~9세,"48,340","9,119",685,"1,551","1,270","1,030","1,772",408,572,767,717,347,"16,253",439,553,535,"1,552","1,268",755,"2,488","3,475",664,"2,811",841,872,"4,795",118,207,169,787,989,212,458,630,"1,088",137,"18,173",617,465,"1,419",669,"2,249","1,807","1,321","1,362","1,704","2,102","2,770","1,688"
2020년08월_여_10~19세,"57,801","13,894",908,"1,980","1,669","1,589","3,416",594,833,"1,359","1,036",510,"16,219",291,779,759,"1,754","1,519","1,028","2,381","2,254",817,"2,594","1,140",903,"6,892",147,248,303,"1,135","1,528",333,726,848,"1,396",228,"20,796",959,742,"2,213","1,130","1,697","2,402","1,076","2,074","2,040","1,581","3,460","1,422"
2020년08월_여_20~29세,"88,437","19,994","1,545","3,890","1,964","2,093","3,044","1,316","1,507","2,083","1,447","1,105","26,257",756,"1,681","1,299","2,922","2,784","1,909","3,049","2,596","2,490","3,329","2,473",969,"13,799",421,868,513,"1,559","2,020",606,"1,528","1,656","3,868",760,"28,387","1,412","1,253","2,840","1,751","3,163","2,409","2,538","2,948","2,128","1,756","4,587","1,602"
2020년08월_여_30~39세,"87,129","15,912","1,390","2,761","1,809","1,843","2,357","1,093","1,296","1,503","1,093",767,"28,292",803,"1,516","1,194","2,790","2,425","1,532","3,433","4,833","2,047","4,260","2,314","1,145","11,354",416,736,461,"1,323","1,778",563,"1,305","1,088","3,160",524,"31,571","1,166",922,"2,555","1,528","3,813","2,923","3,021","2,169","2,570","3,060","5,078","2,766"
2020년08월_여_40~49세,"101,326","23,267","1,846","3,298","2,865","2,635","4,872","1,368","1,547","2,267","1,597",972,"29,903",713,"1,750","1,492","3,061","2,879","1,840","4,103","3,862","1,793","4,623","2,207","1,580","13,332",361,612,593,"1,990","2,401",766,"1,481","1,467","3,052",609,"34,824","1,612","1,246","3,426","2,033","3,405","3,785","2,110","3,258","3,060","2,700","5,553","2,636"
2020년08월_여_50~59세,"98,352","24,668","2,225","3,377","2,673","2,771","3,541","1,979","1,889","2,760","2,066","1,387","31,681",994,"2,136","1,768","3,863","3,435","2,486","3,947","3,106","2,134","4,237","2,169","1,406","15,081",488,930,847,"2,108","2,609",999,"1,906","1,412","2,838",944,"26,922","1,674","1,463","2,692","1,963","2,327","2,879","1,514","2,582","2,582","1,801","3,349","2,096"
2020년08월_여_60~69세,"59,255","15,231","1,649","1,832","1,558","1,743","1,261","1,748","1,263","1,853",945,"1,379","19,628",690,"1,743","1,453","2,425","2,524","1,603","2,045","1,859","1,319","2,177",921,869,"11,295",431,768,793,"1,618","1,250","1,061","1,568",869,"1,990",947,"13,101","1,051",852,"1,317","1,197","1,514","1,147",603,951,966,735,"1,404","1,364"
2020년08월_여_70~79세,"31,130","8,754",938,990,834,"1,115",775,944,655,"1,094",553,856,"9,412",362,874,812,"1,164","1,297",756,"1,088",866,574,802,421,396,"6,595",279,437,507,990,670,692,959,468,973,620,"6,369",482,460,639,578,722,632,372,465,472,290,642,615
2020년08월_여_80~89세,"15,993","4,729",483,587,469,536,446,386,331,619,401,471,"4,844",178,403,344,607,611,439,589,458,320,417,259,219,"3,085",130,207,198,405,396,319,420,231,508,271,"3,335",219,242,385,314,357,326,177,307,218,173,317,300
2020년08월_여_90~99세,"2,985",924,93,92,96,99,86,85,65,112,80,116,885,39,62,61,134,101,68,104,65,57,97,65,32,544,14,33,37,68,61,59,65,43,99,65,632,49,46,61,53,74,60,30,63,50,31,67,48
2020년08월_여_100세 이상,225,65,6,7,5,5,1,14,3,6,1,17,64,9,6,12,13,6,4,2,2,1,5,3,1,66,3,3,7,10,3,9,4,1,15,11,30,4,5,4,2,2,2,2,1,3,2,0,3
2020년09월_계_총인구수,"1,188,926","274,911","23,705","43,382","29,890","30,251","43,040","20,336","19,777","28,966","19,195","16,369","369,755","10,540","23,683","19,506","41,060","38,311","24,976","45,839","46,508","24,880","49,867","27,640","16,945","174,879","6,004","10,757","9,089","23,305","26,912","11,433","20,663","17,335","38,419","10,962","369,381","18,547","15,261","36,517","22,094","39,156","36,212","26,947","32,941","31,750","28,423","53,311","28,222"
2020년09월_계_연령구간인구수,"1,188,926","274,911","23,705","43,382","29,890","30,251","43,040","20,336","19,777","28,966","19,195","16,369","369,755","10,540","23,683","19,506","41,060","38,311","24,976","45,839","46,508","24,880","49,867","27,640","16,945","174,879","6,004","10,757","9,089","23,305","26,912","11,433","20,663","17,335","38,419","10,962","369,381","18,547","15,261","36,517","22,094","39,156","36,212","26,947","32,941","31,750","28,423","53,311","28,222"
2020년09월_계_0~9세,"99,091","18,735","1,412","3,166","2,568","2,044","3,753",868,"1,170","1,573","1,463",718,"33,177",914,"1,131",992,"3,203","2,496","1,480","5,027","7,221","1,358","5,858","1,741","1,756","9,695",251,430,359,"1,546","2,045",459,935,"1,223","2,171",276,"37,484","1,217",965,"3,005","1,408","4,595","3,723","2,677","2,708","3,583","4,405","5,789","3,409"
2020년09월_계_10~19세,"119,489","29,103","1,905","4,300","3,572","3,231","7,051","1,244","1,777","2,850","2,097","1,076","33,704",625,"1,642","1,571","3,639","3,229","2,109","5,005","4,501","1,738","5,463","2,334","1,848","14,048",328,491,592,"2,226","3,067",723,"1,490","1,857","2,800",474,"42,634","1,966","1,555","4,508","2,318","3,532","4,991","2,199","4,354","4,132","3,255","6,871","2,953"
2020년09월_계_20~29세,"186,673","44,119","3,415","10,206","4,151","4,350","6,248","2,723","3,046","4,379","2,998","2,603","54,675","1,522","3,564","2,786","6,348","5,898","3,977","6,274","5,119","4,964","6,862","5,313","2,048","28,754",922,"1,945","1,118","3,162","4,143","1,368","3,243","3,651","7,677","1,525","59,125","3,169","2,500","6,514","3,773","6,518","4,959","5,770","6,431","4,549","3,426","8,423","3,093"
2020년09월_계_30~39세,"180,350","33,030","2,965","5,878","3,509","3,747","4,491","2,478","2,722","3,328","2,069","1,843","58,934","1,734","3,593","2,623","5,818","5,385","3,332","6,746","9,437","4,473","8,114","5,375","2,304","24,659",896,"1,674","1,092","2,709","3,497","1,235","2,929","2,240","7,088","1,299","63,727","2,450","1,984","5,594","3,203","7,680","5,584","6,839","4,490","5,060","5,916","9,643","5,284"
2020년09월_계_40~49세,"203,757","45,867","3,761","6,565","5,479","5,123","9,171","3,000","3,079","4,543","2,948","2,198","61,796","1,487","3,720","3,120","6,210","6,104","3,770","8,125","8,268","3,737","8,993","5,006","3,256","27,458",872,"1,457","1,333","3,890","4,558","1,669","3,080","2,769","6,330","1,500","68,636","3,097","2,477","6,847","3,793","7,223","7,236","4,276","6,166","5,925","5,447","10,796","5,353"
2020년09월_계_50~59세,"196,578","49,412","4,423","6,819","5,320","5,467","7,468","3,988","3,703","5,516","3,854","2,854","62,372","1,902","4,300","3,473","7,615","6,836","4,898","7,656","5,978","4,261","8,010","4,617","2,826","30,681","1,103","1,960","1,755","4,155","5,147","2,154","3,764","2,739","5,707","2,197","54,113","3,296","2,794","5,557","3,779","4,732","5,692","3,092","5,334","5,150","3,641","7,089","3,957"
2020년09월_계_60~69세,"117,938","30,199","3,282","3,684","2,964","3,334","2,715","3,457","2,468","3,683","2,002","2,610","39,138","1,331","3,332","2,812","4,931","4,931","3,220","4,072","3,679","2,724","4,322","2,015","1,769","22,078",884,"1,587","1,494","3,106","2,556","2,016","2,874","1,664","3,925","1,972","26,523","2,060","1,734","2,691","2,298","2,954","2,373","1,180","2,121","2,137","1,509","2,946","2,520"
2020년09월_계_70~79세,"56,208","15,708","1,677","1,727","1,471","1,965","1,338","1,775","1,199","1,991","1,012","1,553","17,325",674,"1,628","1,478","2,182","2,385","1,436","1,901","1,549","1,087","1,488",752,765,"11,870",512,827,940,"1,754","1,223","1,226","1,633",784,"1,816","1,155","11,305",898,839,"1,165",982,"1,294","1,053",591,801,821,539,"1,192","1,130"
2020년09월_계_80~89세,"24,616","7,419",737,889,725,855,698,677,519,943,637,739,"7,386",289,665,552,932,909,658,893,668,461,634,403,322,"4,827",206,328,343,654,588,498,627,352,773,458,"4,984",328,350,557,468,528,521,277,457,328,246,473,451
2020년09월_계_90~99세,"3,918","1,232",120,137,123,129,106,105,89,154,113,156,"1,157",51,98,86,165,128,90,138,83,74,115,79,50,718,23,52,50,91,84,74,82,55,114,93,811,60,57,75,69,97,75,43,78,62,37,89,69
2020년09월_계_100세 이상,308,87,8,11,8,6,1,21,5,6,2,19,91,11,10,13,17,10,6,2,5,3,8,5,1,91,7,6,13,12,4,11,6,1,18,13,39,6,6,4,3,3,5,3,1,3,2,0,3
2020년09월_남_총인구수,"598,549","138,475","11,955","22,945","14,712","14,828","21,515","10,386","9,831","14,567","9,288","8,448","186,646","5,264","12,214","9,806","20,810","19,511","12,591","22,659","23,135","12,677","24,556","14,852","8,571","88,094","3,169","5,724","4,660","11,328","13,234","5,822","10,270","8,646","19,390","5,851","185,334","9,339","7,578","18,928","10,897","19,844","17,875","14,210","16,785","15,972","14,210","26,046","13,650"
2020년09월_남_연령구간인구수,"598,549","138,475","11,955","22,945","14,712","14,828","21,515","10,386","9,831","14,567","9,288","8,448","186,646","5,264","12,214","9,806","20,810","19,511","12,591","22,659","23,135","12,677","24,556","14,852","8,571","88,094","3,169","5,724","4,660","11,328","13,234","5,822","10,270","8,646","19,390","5,851","185,334","9,339","7,578","18,928","10,897","19,844","17,875","14,210","16,785","15,972","14,210","26,046","13,650"
2020년09월_남_0~9세,"51,074","9,668",725,"1,620","1,304","1,019","1,999",460,601,812,754,374,"17,058",477,586,460,"1,664","1,237",740,"2,566","3,768",700,"3,063",907,890,"4,925",128,222,193,763,"1,058",242,485,601,"1,090",143,"19,423",613,502,"1,585",755,"2,384","1,921","1,361","1,366","1,877","2,306","3,024","1,729"
2020년09월_남_10~19세,"61,851","15,199","1,001","2,279","1,908","1,655","3,636",643,955,"1,498","1,058",566,"17,557",332,869,822,"1,898","1,717","1,088","2,639","2,236",931,"2,872","1,202",951,"7,193",179,247,293,"1,094","1,547",389,767,"1,018","1,414",245,"21,902","1,012",819,"2,301","1,204","1,822","2,599","1,138","2,294","2,099","1,666","3,423","1,525"
2020년09월_남_20~29세,"98,382","24,161","1,871","6,282","2,211","2,263","3,225","1,407","1,544","2,298","1,560","1,500","28,482",771,"1,897","1,486","3,424","3,121","2,078","3,206","2,540","2,492","3,555","2,832","1,080","14,971",494,"1,075",600,"1,609","2,134",764,"1,723","1,998","3,804",770,"30,768","1,758","1,244","3,662","2,010","3,374","2,556","3,231","3,474","2,445","1,690","3,838","1,486"
2020년09월_남_30~39세,"93,552","17,223","1,580","3,125","1,714","1,923","2,158","1,389","1,432","1,827",992,"1,083","30,770",931,"2,072","1,434","3,036","2,970","1,796","3,344","4,647","2,426","3,872","3,083","1,159","13,311",479,947,626,"1,391","1,716",675,"1,638","1,165","3,905",769,"32,248","1,296","1,064","3,041","1,682","3,895","2,690","3,817","2,322","2,478","2,873","4,550","2,540"
2020년09월_남_40~49세,"102,611","22,678","1,926","3,274","2,616","2,499","4,311","1,635","1,541","2,290","1,356","1,230","31,952",771,"1,983","1,640","3,164","3,233","1,941","4,041","4,387","1,939","4,366","2,804","1,683","14,156",505,842,731,"1,910","2,177",913,"1,602","1,297","3,279",900,"33,825","1,493","1,245","3,421","1,781","3,795","3,457","2,178","2,917","2,878","2,743","5,224","2,693"
2020년09월_남_50~59세,"98,204","24,726","2,212","3,426","2,639","2,704","3,907","2,014","1,810","2,763","1,785","1,466","30,735",916,"2,172","1,705","3,762","3,412","2,425","3,719","2,854","2,129","3,771","2,451","1,419","15,605",611,"1,042",916,"2,042","2,542","1,153","1,860","1,323","2,863","1,253","27,138","1,635","1,331","2,843","1,804","2,387","2,807","1,572","2,761","2,571","1,839","3,734","1,854"
2020년09월_남_60~69세,"58,275","14,900","1,635","1,851","1,401","1,568","1,451","1,704","1,199","1,813","1,052","1,226","19,349",637,"1,579","1,361","2,486","2,405","1,597","1,994","1,800","1,388","2,127","1,084",891,"10,734",453,818,696,"1,483","1,296",961,"1,290",794,"1,920","1,023","13,292",995,878,"1,365","1,093","1,425","1,212",582,"1,152","1,157",763,"1,526","1,144"
2020년09월_남_70~79세,"25,041","6,940",735,741,642,849,562,824,538,903,454,692,"7,908",307,755,667,"1,017","1,082",684,815,678,507,690,333,373,"5,265",232,385,437,766,551,530,680,319,832,533,"4,928",419,373,530,403,567,419,223,333,351,249,548,513
2020년09월_남_80~89세,"8,589","2,665",244,303,248,318,246,285,186,320,244,271,"2,547",110,262,207,326,303,219,301,205,147,218,141,108,"1,740",75,125,148,249,191,177,207,120,262,186,"1,637",107,111,165,148,175,195,95,155,104,74,159,149
2020년09월_남_90~99세,889,294,24,40,26,29,20,19,23,43,32,38,261,10,35,23,29,27,21,34,17,16,19,13,17,170,9,18,13,19,21,16,16,11,19,28,164,9,10,15,16,19,16,12,11,12,7,20,17
2020년09월_남_100세 이상,81,21,2,4,3,1,0,6,2,0,1,2,27,2,4,1,4,4,2,0,3,2,3,2,0,24,4,3,7,2,1,2,2,0,2,1,9,2,1,0,1,1,3,1,0,0,0,0,0
2020년09월_여_총인구수,"590,377","136,436","11,750","20,437","15,178","15,423","21,525","9,950","9,946","14,399","9,907","7,921","183,109","5,276","11,469","9,700","20,250","18,800","12,385","23,180","23,373","12,203","25,311","12,788","8,374","86,785","2,835","5,033","4,429","11,977","13,678","5,611","10,393","8,689","19,029","5,111","184,047","9,208","7,683","17,589","11,197","19,312","18,337","12,737","16,156","15,778","14,213","27,265","14,572"
2020년09월_여_연령구간인구수,"590,377","136,436","11,750","20,437","15,178","15,423","21,525","9,950","9,946","14,399","9,907","7,921","183,109","5,276","11,469","9,700","20,250","18,800","12,385","23,180","23,373","12,203","25,311","12,788","8,374","86,785","2,835","5,033","4,429","11,977","13,678","5,611","10,393","8,689","19,029","5,111","184,047","9,208","7,683","17,589","11,197","19,312","18,337","12,737","16,156","15,778","14,213","27,265","14,572"
2020년09월_여_0~9세,"48,017","9,067",687,"1,546","1,264","1,025","1,754",408,569,761,709,344,"16,119",437,545,532,"1,539","1,259",740,"2,461","3,453",658,"2,795",834,866,"4,770",123,208,166,783,987,217,450,622,"1,081",133,"18,061",604,463,"1,420",653,"2,211","1,802","1,316","1,342","1,706","2,099","2,765","1,680"
2020년09월_여_10~19세,"57,638","13,904",904,"2,021","1,664","1,576","3,415",601,822,"1,352","1,039",510,"16,147",293,773,749,"1,741","1,512","1,021","2,366","2,265",807,"2,591","1,132",897,"6,855",149,244,299,"1,132","1,520",334,723,839,"1,386",229,"20,732",954,736,"2,207","1,114","1,710","2,392","1,061","2,060","2,033","1,589","3,448","1,428"
2020년09월_여_20~29세,"88,291","19,958","1,544","3,924","1,940","2,087","3,023","1,316","1,502","2,081","1,438","1,103","26,193",751,"1,667","1,300","2,924","2,777","1,899","3,068","2,579","2,472","3,307","2,481",968,"13,783",428,870,518,"1,553","2,009",604,"1,520","1,653","3,873",755,"28,357","1,411","1,256","2,852","1,763","3,144","2,403","2,539","2,957","2,104","1,736","4,585","1,607"
2020년09월_여_30~39세,"86,798","15,807","1,385","2,753","1,795","1,824","2,333","1,089","1,290","1,501","1,077",760,"28,164",803,"1,521","1,189","2,782","2,415","1,536","3,402","4,790","2,047","4,242","2,292","1,145","11,348",417,727,466,"1,318","1,781",560,"1,291","1,075","3,183",530,"31,479","1,154",920,"2,553","1,521","3,785","2,894","3,022","2,168","2,582","3,043","5,093","2,744"
2020년09월_여_40~49세,"101,146","23,189","1,835","3,291","2,863","2,624","4,860","1,365","1,538","2,253","1,592",968,"29,844",716,"1,737","1,480","3,046","2,871","1,829","4,084","3,881","1,798","4,627","2,202","1,573","13,302",367,615,602,"1,980","2,381",756,"1,478","1,472","3,051",600,"34,811","1,604","1,232","3,426","2,012","3,428","3,779","2,098","3,249","3,047","2,704","5,572","2,660"
2020년09월_여_50~59세,"98,374","24,686","2,211","3,393","2,681","2,763","3,561","1,974","1,893","2,753","2,069","1,388","31,637",986,"2,128","1,768","3,853","3,424","2,473","3,937","3,124","2,132","4,239","2,166","1,407","15,076",492,918,839,"2,113","2,605","1,001","1,904","1,416","2,844",944,"26,975","1,661","1,463","2,714","1,975","2,345","2,885","1,520","2,573","2,579","1,802","3,355","2,103"
2020년09월_여_60~69세,"59,663","15,299","1,647","1,833","1,563","1,766","1,264","1,753","1,269","1,870",950,"1,384","19,789",694,"1,753","1,451","2,445","2,526","1,623","2,078","1,879","1,336","2,195",931,878,"11,344",431,769,798,"1,623","1,260","1,055","1,584",870,"2,005",949,"13,231","1,065",856,"1,326","1,205","1,529","1,161",598,969,980,746,"1,420","1,376"
2020년09월_여_70~79세,"31,167","8,768",942,986,829,"1,116",776,951,661,"1,088",558,861,"9,417",367,873,811,"1,165","1,303",752,"1,086",871,580,798,419,392,"6,605",280,442,503,988,672,696,953,465,984,622,"6,377",479,466,635,579,727,634,368,468,470,290,644,617
2020년09월_여_80~89세,"16,027","4,754",493,586,477,537,452,392,333,623,393,468,"4,839",179,403,345,606,606,439,592,463,314,416,262,214,"3,087",131,203,195,405,397,321,420,232,511,272,"3,347",221,239,392,320,353,326,182,302,224,172,314,302
2020년09월_여_90~99세,"3,029",938,96,97,97,100,86,86,66,111,81,118,896,41,63,63,136,101,69,104,66,58,96,66,33,548,14,34,37,72,63,58,66,44,95,65,647,51,47,60,53,78,59,31,67,50,30,69,52
2020년09월_여_100세 이상,227,66,6,7,5,5,1,15,3,6,1,17,64,9,6,12,13,6,4,2,2,1,5,3,1,67,3,3,6,10,3,9,4,1,16,12,30,4,5,4,2,2,2,2,1,3,2,0,3
2020년10월_계_총인구수,"1,187,638","274,480","23,682","43,347","29,845","30,194","42,996","20,305","19,732","28,880","19,184","16,315","369,314","10,485","23,661","19,432","41,037","38,281","24,901","45,892","46,438","24,863","49,781","27,609","16,934","174,683","5,994","10,729","9,096","23,321","26,869","11,373","20,590","17,325","38,424","10,962","369,161","18,525","15,217","36,424","22,058","39,146","36,157","26,893","32,976","31,748","28,393","53,342","28,282"
2020년10월_계_연령구간인구수,"1,187,638","274,480","23,682","43,347","29,845","30,194","42,996","20,305","19,732","28,880","19,184","16,315","369,314","10,485","23,661","19,432","41,037","38,281","24,901","45,892","46,438","24,863","49,781","27,609","16,934","174,683","5,994","10,729","9,096","23,321","26,869","11,373","20,590","17,325","38,424","10,962","369,161","18,525","15,217","36,424","22,058","39,146","36,157","26,893","32,976","31,748","28,393","53,342","28,282"
2020년10월_계_0~9세,"98,328","18,603","1,404","3,153","2,550","2,030","3,722",864,"1,162","1,553","1,460",705,"32,927",906,"1,124",976,"3,187","2,480","1,469","4,994","7,175","1,323","5,818","1,730","1,745","9,600",244,430,350,"1,542","2,032",441,919,"1,210","2,155",277,"37,198","1,205",942,"2,960","1,389","4,565","3,692","2,658","2,681","3,579","4,400","5,719","3,408"
2020년10월_계_10~19세,"119,069","28,952","1,894","4,282","3,552","3,200","7,032","1,237","1,767","2,832","2,086","1,070","33,606",622,"1,623","1,570","3,609","3,221","2,087","5,025","4,489","1,740","5,457","2,320","1,843","13,974",315,497,579,"2,209","3,059",729,"1,462","1,847","2,790",487,"42,537","1,961","1,537","4,501","2,296","3,553","4,974","2,177","4,352","4,110","3,242","6,880","2,954"
2020년10월_계_20~29세,"186,568","44,116","3,427","10,218","4,147","4,344","6,254","2,725","3,035","4,370","3,002","2,594","54,621","1,497","3,575","2,756","6,368","5,879","3,957","6,278","5,125","4,997","6,828","5,315","2,046","28,720",924,"1,919","1,138","3,181","4,132","1,355","3,228","3,651","7,684","1,508","59,111","3,166","2,504","6,500","3,770","6,502","4,959","5,718","6,441","4,561","3,421","8,471","3,098"
2020년10월_계_30~39세,"179,607","32,847","2,962","5,835","3,495","3,723","4,485","2,465","2,704","3,286","2,056","1,836","58,650","1,731","3,580","2,618","5,797","5,358","3,310","6,733","9,356","4,462","8,070","5,341","2,294","24,656",903,"1,669","1,100","2,697","3,485","1,214","2,929","2,245","7,104","1,310","63,454","2,437","1,961","5,539","3,207","7,594","5,553","6,842","4,502","5,067","5,857","9,623","5,272"
2020년10월_계_40~49세,"203,312","45,617","3,714","6,569","5,459","5,091","9,114","2,968","3,061","4,515","2,948","2,178","61,708","1,485","3,697","3,107","6,192","6,090","3,775","8,134","8,279","3,735","8,996","4,978","3,240","27,376",866,"1,459","1,321","3,890","4,551","1,658","3,062","2,760","6,305","1,504","68,611","3,081","2,461","6,845","3,775","7,270","7,213","4,259","6,155","5,902","5,471","10,800","5,379"
2020년10월_계_50~59세,"196,754","49,407","4,424","6,803","5,308","5,480","7,500","3,995","3,687","5,523","3,836","2,851","62,370","1,892","4,302","3,457","7,613","6,826","4,876","7,669","6,004","4,242","8,003","4,637","2,849","30,627","1,097","1,952","1,756","4,159","5,148","2,142","3,747","2,730","5,719","2,177","54,350","3,311","2,794","5,569","3,793","4,758","5,716","3,129","5,362","5,158","3,653","7,140","3,967"
2020년10월_계_60~69세,"118,651","30,394","3,301","3,713","2,995","3,355","2,737","3,472","2,490","3,697","2,021","2,613","39,369","1,329","3,346","2,816","4,964","4,965","3,234","4,112","3,697","2,736","4,357","2,040","1,773","22,182",896,"1,590","1,500","3,114","2,569","2,029","2,883","1,686","3,935","1,980","26,706","2,069","1,765","2,701","2,303","2,974","2,399","1,191","2,136","2,160","1,520","2,944","2,544"
2020년10월_계_70~79세,"56,366","15,763","1,690","1,737","1,484","1,973","1,345","1,769","1,206","1,986","1,020","1,553","17,383",676,"1,627","1,474","2,184","2,404","1,437","1,909","1,557","1,090","1,500",756,769,"11,888",510,827,944,"1,763","1,217","1,216","1,644",788,"1,827","1,152","11,332",897,846,"1,165",988,"1,294","1,046",598,808,821,539,"1,195","1,135"
2020년10월_계_80~89세,"24,724","7,448",737,886,726,864,696,684,522,952,640,741,"7,433",286,677,557,942,917,662,897,671,460,633,407,324,"4,844",208,326,344,664,587,502,628,351,772,462,"4,999",330,342,564,466,535,522,274,459,327,252,478,450
