카테고리,강원도 원주시,강원도 원주시 문막읍,강원도 원주시 소초면,강원도 원주시 호저면,강원도 원주시 지정면,강원도 원주시 부론면,강원도 원주시 귀래면,강원도 원주시 흥업면,강원도 원주시 판부면,강원도 원주시 신림면,강원도 원주시 중앙동,강원도 원주시 원인동,강원도 원주시 개운동,강원도 원주시 명륜1동,강원도 원주시 명륜2동,강원도 원주시 단구동,강원도 원주시 일산동,강원도 원주시 학성동,강원도 원주시 단계동,강원도 원주시 우산동,강원도 원주시 태장1동,강원도 원주시 태장2동,강원도 원주시 봉산동,강원도 원주시 행구동,강원도 원주시 무실동,강원도 원주시 반곡관설동
2020년06월_여_20~29세,"21,192",907,412,138,"1,416",53,67,650,433,97,87,363,819,562,"1,013","2,869",867,267,"2,107",862,494,"1,408",443,417,"1,880","2,561"
2020년06월_여_30~39세,"22,386",917,318,109,"3,170",40,41,370,358,66,104,266,633,388,702,"2,670",408,203,"1,851",800,578,"1,404",275,338,"2,398","3,979"
2020년06월_여_40~49세,"29,085","1,423",469,139,"2,028",60,77,527,581,122,105,317,957,639,"1,293","4,171",532,279,"2,200","1,009",865,"2,129",546,646,"3,410","4,561"
2020년06월_여_50~59세,"29,995","1,552",810,332,"1,481",182,219,725,639,378,243,524,"1,269",933,"1,580","3,740",762,481,"2,835","1,089",802,"2,275",832,741,"2,654","2,917"
2020년06월_여_60~69세,"22,058","1,190",834,408,920,290,262,666,469,474,276,463,"1,037",712,"1,153","2,198",712,503,"1,846",848,661,"1,646",760,517,"1,655","1,558"
2020년06월_여_70~79세,"12,083",791,460,255,383,209,190,378,243,301,212,282,617,435,605,"1,240",421,329,740,509,421,903,513,266,683,697
2020년06월_여_80~89세,"7,646",500,341,261,276,172,123,271,176,208,173,184,370,239,453,661,243,181,472,262,227,566,340,187,366,394
2020년06월_여_90~99세,"1,356",82,62,34,55,28,32,40,36,32,37,20,63,40,77,101,50,42,92,52,25,84,60,47,92,73
2020년06월_여_100세 이상,82,5,2,0,3,2,2,1,0,0,5,2,5,2,2,5,5,3,9,3,3,2,6,5,5,5
2020년07월_계_총인구수,"352,726","17,910","8,718","3,773","26,500","2,270","2,195","8,743","7,248","3,624","2,791","5,208","12,899","8,812","15,801","43,216","8,713","4,991","27,755","13,736","10,158","25,123","8,355","7,591","32,980","43,616"
2020년07월_계_연령구간인구수,"352,726","17,910","8,718","3,773","26,500","2,270","2,195","8,743","7,248","3,624","2,791","5,208","12,899","8,812","15,801","43,216","8,713","4,991","27,755","13,736","10,158","25,123","8,355","7,591","32,980","43,616"
2020년07월_계_0~9세,"28,687","1,213",388,111,"4,441",43,52,442,411,59,57,232,727,410,795,"3,401",394,180,"1,992","1,098",836,"1,863",295,495,"3,378","5,374"
2020년07월_계_10~19세,"36,202","1,689",549,163,"2,205",92,76,641,678,124,104,368,"1,330",801,"1,741","5,298",657,309,"2,438","1,258","1,172","2,749",727,873,"4,376","5,784"
2020년07월_계_20~29세,"45,201","2,102","1,015",330,"2,843",135,137,"1,460",964,222,191,754,"1,667","1,234","2,173","6,298","1,661",598,"4,319","1,982","1,069","3,020",966,933,"4,051","5,077"
2020년07월_계_30~39세,"45,421","1,916",717,249,"6,575",91,130,833,829,176,211,529,"1,242",802,"1,418","5,406",908,442,"3,891","1,682","1,142","2,878",676,678,"4,544","7,456"
2020년07월_계_40~49세,"57,490","2,954","1,020",340,"4,392",179,172,"1,198","1,185",305,291,648,"1,783","1,185","2,453","7,948","1,060",630,"4,079","2,140","1,769","4,273","1,096","1,216","6,395","8,779"
2020년07월_계_50~59세,"60,441","3,293","1,752",762,"2,923",407,470,"1,539","1,417",786,604,"1,009","2,455","1,783","3,141","7,461","1,460",970,"5,264","2,342","1,700","4,581","1,639","1,466","5,119","6,098"
2020년07월_계_60~69세,"44,015","2,446","1,778",886,"1,928",614,570,"1,451",989,994,637,868,"1,920","1,382","2,261","4,222","1,326",957,"3,567","1,809","1,337","3,226","1,500","1,064","3,211","3,072"
2020년07월_계_70~79세,"21,638","1,422",884,486,710,405,340,697,474,571,376,482,"1,108",775,"1,069","2,048",763,547,"1,358",912,731,"1,573",872,505,"1,253","1,277"
2020년07월_계_80~89세,"11,765",758,530,404,408,262,207,429,260,337,260,283,579,383,654,991,405,305,722,441,363,848,500,292,543,601
2020년07월_계_90~99세,"1,760",111,81,42,71,40,38,51,41,50,55,31,83,53,93,135,72,50,116,68,36,109,75,63,104,92
2020년07월_계_100세 이상,106,6,4,0,4,2,3,2,0,0,5,4,5,4,3,8,7,3,9,4,3,3,9,6,6,6
2020년07월_남_총인구수,"175,077","9,130","4,557","1,982","13,082","1,158","1,116","4,617","3,809","1,865","1,487","2,513","6,191","4,256","7,644","21,279","4,276","2,486","13,468","7,192","5,119","12,519","4,122","3,740","16,229","21,240"
2020년07월_남_연령구간인구수,"175,077","9,130","4,557","1,982","13,082","1,158","1,116","4,617","3,809","1,865","1,487","2,513","6,191","4,256","7,644","21,279","4,276","2,486","13,468","7,192","5,119","12,519","4,122","3,740","16,229","21,240"
2020년07월_남_0~9세,"14,634",609,202,66,"2,203",17,27,227,215,31,33,118,353,199,368,"1,756",209,97,"1,052",567,449,975,139,261,"1,752","2,709"
2020년07월_남_10~19세,"18,792",853,281,92,"1,099",41,35,338,358,72,58,196,733,392,880,"2,767",374,168,"1,265",701,617,"1,429",400,437,"2,341","2,865"
2020년07월_남_20~29세,"24,007","1,194",613,195,"1,378",80,73,825,530,123,106,396,860,685,"1,160","3,412",803,339,"2,209","1,106",574,"1,613",526,511,"2,191","2,505"
2020년07월_남_30~39세,"23,037","1,028",402,142,"3,307",53,91,465,478,110,110,262,619,411,724,"2,724",502,238,"2,038",890,564,"1,488",409,343,"2,147","3,492"
2020년07월_남_40~49세,"28,399","1,535",551,202,"2,297",119,93,672,610,184,186,336,832,547,"1,180","3,751",539,349,"1,872","1,127",907,"2,152",556,563,"3,031","4,208"
2020년07월_남_50~59세,"30,394","1,748",937,425,"1,371",226,254,815,777,410,369,493,"1,195",867,"1,559","3,686",698,494,"2,422","1,255",893,"2,320",819,721,"2,466","3,174"
2020년07월_남_60~69세,"21,771","1,246",941,477,962,322,303,783,521,520,357,402,887,661,"1,098","2,011",620,451,"1,723",950,664,"1,560",728,544,"1,543","1,497"
2020년07월_남_70~79세,"9,532",632,422,234,322,199,149,325,233,267,164,199,489,337,456,812,343,218,609,405,306,673,363,239,569,567
2020년07월_남_80~89세,"4,086",255,188,141,127,90,84,154,82,131,87,98,204,143,201,324,163,123,253,174,136,285,163,106,173,201
2020년07월_남_90~99세,401,29,18,8,16,11,6,12,5,17,17,11,19,12,17,33,23,9,24,16,9,23,16,14,15,21
2020년07월_남_100세 이상,24,1,2,0,0,0,1,1,0,0,0,2,0,2,1,3,2,0,1,1,0,1,3,1,1,1
2020년07월_여_총인구수,"177,649","8,780","4,161","1,791","13,418","1,112","1,079","4,126","3,439","1,759","1,304","2,695","6,708","4,556","8,157","21,937","4,437","2,505","14,287","6,544","5,039","12,604","4,233","3,851","16,751","22,376"
2020년07월_여_연령구간인구수,"177,649","8,780","4,161","1,791","13,418","1,112","1,079","4,126","3,439","1,759","1,304","2,695","6,708","4,556","8,157","21,937","4,437","2,505","14,287","6,544","5,039","12,604","4,233","3,851","16,751","22,376"
2020년07월_여_0~9세,"14,053",604,186,45,"2,238",26,25,215,196,28,24,114,374,211,427,"1,645",185,83,940,531,387,888,156,234,"1,626","2,665"
2020년07월_여_10~19세,"17,410",836,268,71,"1,106",51,41,303,320,52,46,172,597,409,861,"2,531",283,141,"1,173",557,555,"1,320",327,436,"2,035","2,919"
2020년07월_여_20~29세,"21,194",908,402,135,"1,465",55,64,635,434,99,85,358,807,549,"1,013","2,886",858,259,"2,110",876,495,"1,407",440,422,"1,860","2,572"
2020년07월_여_30~39세,"22,384",888,315,107,"3,268",38,39,368,351,66,101,267,623,391,694,"2,682",406,204,"1,853",792,578,"1,390",267,335,"2,397","3,964"
2020년07월_여_40~49세,"29,091","1,419",469,138,"2,095",60,79,526,575,121,105,312,951,638,"1,273","4,197",521,281,"2,207","1,013",862,"2,121",540,653,"3,364","4,571"
2020년07월_여_50~59세,"30,047","1,545",815,337,"1,552",181,216,724,640,376,235,516,"1,260",916,"1,582","3,775",762,476,"2,842","1,087",807,"2,261",820,745,"2,653","2,924"
2020년07월_여_60~69세,"22,244","1,200",837,409,966,292,267,668,468,474,280,466,"1,033",721,"1,163","2,211",706,506,"1,844",859,673,"1,666",772,520,"1,668","1,575"
2020년07월_여_70~79세,"12,106",790,462,252,388,206,191,372,241,304,212,283,619,438,613,"1,236",420,329,749,507,425,900,509,266,684,710
2020년07월_여_80~89세,"7,679",503,342,263,281,172,123,275,178,206,173,185,375,240,453,667,242,182,469,267,227,563,337,186,370,400
2020년07월_여_90~99세,"1,359",82,63,34,55,29,32,39,36,33,38,20,64,41,76,102,49,41,92,52,27,86,59,49,89,71
2020년07월_여_100세 이상,82,5,2,0,4,2,2,1,0,0,5,2,5,2,2,5,5,3,8,3,3,2,6,5,5,5
2020년08월_계_총인구수,"352,964","17,862","8,715","3,775","26,932","2,265","2,189","8,714","7,255","3,642","2,794","5,213","12,890","8,738","15,762","43,395","8,700","4,945","27,763","13,702","10,158","25,100","8,333","7,569","32,924","43,629"
2020년08월_계_연령구간인구수,"352,964","17,862","8,715","3,775","26,932","2,265","2,189","8,714","7,255","3,642","2,794","5,213","12,890","8,738","15,762","43,395","8,700","4,945","27,763","13,702","10,158","25,100","8,333","7,569","32,924","43,629"
2020년08월_계_0~9세,"28,583","1,208",393,111,"4,498",45,48,437,409,61,56,228,720,401,793,"3,392",397,174,"1,987","1,085",833,"1,832",289,490,"3,369","5,327"
2020년08월_계_10~19세,"36,157","1,662",549,159,"2,247",92,77,641,677,125,104,366,"1,330",793,"1,737","5,308",642,305,"2,434","1,251","1,173","2,735",722,863,"4,360","5,805"
2020년08월_계_20~29세,"45,212","2,096","1,004",329,"2,863",131,138,"1,439",970,218,190,752,"1,658","1,213","2,157","6,352","1,655",588,"4,327","1,975","1,060","3,038",967,933,"4,059","5,100"
2020년08월_계_30~39세,"45,394","1,892",721,253,"6,693",89,127,834,832,178,210,534,"1,239",806,"1,410","5,406",919,439,"3,879","1,674","1,142","2,857",667,686,"4,503","7,404"
2020년08월_계_40~49세,"57,409","2,939","1,013",338,"4,480",178,169,"1,190","1,181",304,297,642,"1,776","1,169","2,426","7,981","1,051",624,"4,067","2,138","1,759","4,253","1,090","1,200","6,371","8,773"
2020년08월_계_50~59세,"60,505","3,299","1,756",759,"2,966",402,468,"1,528","1,415",787,594,"1,010","2,452","1,765","3,145","7,499","1,458",964,"5,259","2,325","1,705","4,584","1,632","1,472","5,117","6,144"
2020년08월_계_60~69세,"44,317","2,454","1,778",890,"1,975",621,572,"1,466",993,"1,002",639,876,"1,932","1,383","2,272","4,253","1,331",951,"3,606","1,826","1,352","3,257","1,512","1,061","3,222","3,093"
2020년08월_계_70~79세,"21,678","1,429",883,489,724,400,341,695,475,573,381,484,"1,107",768,"1,071","2,056",762,539,"1,362",913,728,"1,581",873,505,"1,260","1,279"
2020년08월_계_80~89세,"11,829",766,528,404,411,265,208,431,262,343,263,286,584,381,654,"1,004",406,309,718,443,367,851,499,292,552,602
2020년08월_계_90~99세,"1,772",111,86,43,70,40,38,51,40,51,55,31,87,55,94,136,72,49,117,68,34,109,73,61,105,96
2020년08월_계_100세 이상,108,6,4,0,5,2,3,2,1,0,5,4,5,4,3,8,7,3,7,4,5,3,9,6,6,6
2020년08월_남_총인구수,"175,152","9,108","4,563","1,989","13,284","1,155","1,111","4,607","3,802","1,871","1,490","2,510","6,178","4,226","7,639","21,341","4,284","2,472","13,466","7,180","5,120","12,498","4,116","3,730","16,182","21,230"
2020년08월_남_연령구간인구수,"175,152","9,108","4,563","1,989","13,284","1,155","1,111","4,607","3,802","1,871","1,490","2,510","6,178","4,226","7,639","21,341","4,284","2,472","13,466","7,180","5,120","12,498","4,116","3,730","16,182","21,230"
2020년08월_남_0~9세,"14,576",610,207,67,"2,233",18,26,224,208,31,32,113,352,194,374,"1,749",212,95,"1,047",562,444,951,142,259,"1,742","2,684"
2020년08월_남_10~19세,"18,764",848,282,93,"1,123",41,35,336,363,71,58,197,731,391,881,"2,767",366,171,"1,256",693,619,"1,420",398,433,"2,325","2,866"
2020년08월_남_20~29세,"23,992","1,183",607,193,"1,380",77,72,820,532,122,106,390,855,676,"1,147","3,438",802,333,"2,217","1,108",567,"1,623",521,509,"2,190","2,524"
2020년08월_남_30~39세,"23,051","1,012",406,144,"3,374",52,91,464,477,110,111,266,620,415,719,"2,730",515,237,"2,034",887,565,"1,483",406,348,"2,131","3,454"
2020년08월_남_40~49세,"28,324","1,528",549,203,"2,334",117,90,670,605,183,188,333,831,542,"1,162","3,758",533,345,"1,869","1,127",903,"2,141",556,555,"3,006","4,196"
2020년08월_남_50~59세,"30,425","1,750",938,422,"1,383",223,253,807,772,411,366,492,"1,184",856,"1,570","3,696",704,495,"2,417","1,243",902,"2,321",814,729,"2,475","3,202"
2020년08월_남_60~69세,"21,922","1,254",943,481,988,328,303,791,524,521,359,408,892,663,"1,106","2,020",619,445,"1,739",962,669,"1,574",732,540,"1,549","1,512"
2020년08월_남_70~79세,"9,570",633,422,237,325,197,150,328,234,269,165,199,488,334,461,824,344,220,610,407,307,674,365,237,571,569
2020년08월_남_80~89세,"4,103",259,187,141,128,91,84,154,82,136,88,99,205,142,201,324,165,122,251,174,135,287,163,106,178,201
2020년08월_남_90~99세,399,30,20,8,16,11,6,12,5,17,17,11,20,11,16,32,22,9,25,16,8,23,16,13,14,21
2020년08월_남_100세 이상,26,1,2,0,0,0,1,1,0,0,0,2,0,2,2,3,2,0,1,1,1,1,3,1,1,1
2020년08월_여_총인구수,"177,812","8,754","4,152","1,786","13,648","1,110","1,078","4,107","3,453","1,771","1,304","2,703","6,712","4,512","8,123","22,054","4,416","2,473","14,297","6,522","5,038","12,602","4,217","3,839","16,742","22,399"
2020년08월_여_연령구간인구수,"177,812","8,754","4,152","1,786","13,648","1,110","1,078","4,107","3,453","1,771","1,304","2,703","6,712","4,512","8,123","22,054","4,416","2,473","14,297","6,522","5,038","12,602","4,217","3,839","16,742","22,399"
2020년08월_여_0~9세,"14,007",598,186,44,"2,265",27,22,213,201,30,24,115,368,207,419,"1,643",185,79,940,523,389,881,147,231,"1,627","2,643"
2020년08월_여_10~19세,"17,393",814,267,66,"1,124",51,42,305,314,54,46,169,599,402,856,"2,541",276,134,"1,178",558,554,"1,315",324,430,"2,035","2,939"
2020년08월_여_20~29세,"21,220",913,397,136,"1,483",54,66,619,438,96,84,362,803,537,"1,010","2,914",853,255,"2,110",867,493,"1,415",446,424,"1,869","2,576"
2020년08월_여_30~39세,"22,343",880,315,109,"3,319",37,36,370,355,68,99,268,619,391,691,"2,676",404,202,"1,845",787,577,"1,374",261,338,"2,372","3,950"
2020년08월_여_40~49세,"29,085","1,411",464,135,"2,146",61,79,520,576,121,109,309,945,627,"1,264","4,223",518,279,"2,198","1,011",856,"2,112",534,645,"3,365","4,577"
2020년08월_여_50~59세,"30,080","1,549",818,337,"1,583",179,215,721,643,376,228,518,"1,268",909,"1,575","3,803",754,469,"2,842","1,082",803,"2,263",818,743,"2,642","2,942"
2020년08월_여_60~69세,"22,395","1,200",835,409,987,293,269,675,469,481,280,468,"1,040",720,"1,166","2,233",712,506,"1,867",864,683,"1,683",780,521,"1,673","1,581"
2020년08월_여_70~79세,"12,108",796,461,252,399,203,191,367,241,304,216,285,619,434,610,"1,232",418,319,752,506,421,907,508,268,689,710
2020년08월_여_80~89세,"7,726",507,341,263,283,174,124,277,180,207,175,187,379,239,453,680,241,187,467,269,232,564,336,186,374,401
2020년08월_여_90~99세,"1,373",81,66,35,54,29,32,39,35,34,38,20,67,44,78,104,50,40,92,52,26,86,57,48,91,75
2020년08월_여_100세 이상,82,5,2,0,5,2,2,1,1,0,5,2,5,2,1,5,5,3,6,3,4,2,6,5,5,5
2020년09월_계_총인구수,"353,189","17,833","8,680","3,777","27,192","2,260","2,172","8,731","7,217","3,636","2,780","5,201","12,876","8,736","15,725","43,583","8,677","4,919","27,794","13,702","10,165","25,113","8,299","7,564","32,850","43,707"
2020년09월_계_연령구간인구수,"353,189","17,833","8,680","3,777","27,192","2,260","2,172","8,731","7,217","3,636","2,780","5,201","12,876","8,736","15,725","43,583","8,677","4,919","27,794","13,702","10,165","25,113","8,299","7,564","32,850","43,707"
2020년09월_계_0~9세,"28,485","1,200",375,110,"4,516",44,48,442,400,60,54,227,702,401,776,"3,423",405,173,"2,005","1,070",823,"1,817",281,486,"3,335","5,312"
2020년09월_계_10~19세,"36,082","1,659",546,157,"2,275",91,70,662,674,125,102,356,"1,332",785,"1,728","5,328",632,303,"2,415","1,233","1,169","2,730",711,860,"4,347","5,792"
2020년09월_계_20~29세,"45,245","2,081",990,329,"2,873",134,139,"1,421",955,216,193,753,"1,663","1,206","2,144","6,366","1,643",584,"4,326","1,999","1,061","3,043",962,936,"4,069","5,159"
2020년09월_계_30~39세,"45,317","1,882",707,247,"6,744",88,120,835,828,180,207,526,"1,240",798,"1,403","5,430",924,435,"3,902","1,651","1,138","2,851",654,676,"4,471","7,380"
2020년09월_계_40~49세,"57,364","2,929","1,013",343,"4,552",177,166,"1,184","1,157",296,295,649,"1,759","1,172","2,411","7,977","1,036",619,"4,048","2,142","1,762","4,251","1,083","1,197","6,353","8,793"
2020년09월_계_50~59세,"60,614","3,298","1,751",758,"2,989",400,464,"1,542","1,428",777,589,"1,003","2,450","1,770","3,142","7,544","1,454",963,"5,250","2,337","1,699","4,605","1,632","1,476","5,128","6,165"
2020년09월_계_60~69세,"44,621","2,462","1,791",894,"2,025",619,573,"1,472",999,"1,007",640,881,"1,943","1,391","2,291","4,289","1,331",943,"3,643","1,839","1,367","3,268","1,520","1,068","3,240","3,125"
2020년09월_계_70~79세,"21,658","1,430",883,491,727,400,344,687,471,574,376,481,"1,097",758,"1,082","2,064",761,538,"1,365",910,731,"1,582",870,508,"1,254","1,274"
2020년09월_계_80~89세,"11,899",772,530,403,415,265,207,434,263,349,264,289,593,393,653,"1,019",412,308,712,448,374,854,500,290,545,607
2020년09월_계_90~99세,"1,797",114,90,45,71,40,38,50,41,52,55,32,92,58,92,135,72,50,121,69,36,109,77,61,103,94
2020년09월_계_100세 이상,107,6,4,0,5,2,3,2,1,0,5,4,5,4,3,8,7,3,7,4,5,3,9,6,5,6
2020년09월_남_총인구수,"175,217","9,089","4,543","1,990","13,403","1,151","1,104","4,614","3,784","1,865","1,485","2,503","6,181","4,219","7,622","21,414","4,265","2,463","13,496","7,187","5,112","12,505","4,102","3,731","16,132","21,257"
2020년09월_남_연령구간인구수,"175,217","9,089","4,543","1,990","13,403","1,151","1,104","4,614","3,784","1,865","1,485","2,503","6,181","4,219","7,622","21,414","4,265","2,463","13,496","7,187","5,112","12,505","4,102","3,731","16,132","21,257"
2020년09월_남_0~9세,"14,519",604,197,66,"2,243",18,26,227,199,30,31,112,347,194,365,"1,766",214,96,"1,066",556,434,949,139,252,"1,711","2,677"
2020년09월_남_10~19세,"18,722",848,278,92,"1,141",41,30,350,362,72,56,193,734,384,875,"2,777",359,174,"1,244",681,615,"1,412",390,436,"2,321","2,857"
2020년09월_남_20~29세,"24,005","1,175",604,195,"1,380",76,74,803,526,121,109,389,862,673,"1,142","3,425",796,325,"2,232","1,124",565,"1,626",522,511,"2,187","2,563"
2020년09월_남_30~39세,"23,039","1,010",401,137,"3,410",51,86,469,477,113,110,263,623,411,716,"2,750",515,236,"2,035",876,569,"1,485",399,344,"2,121","3,432"
2020년09월_남_40~49세,"28,242","1,519",546,208,"2,354",116,89,663,596,177,185,335,829,544,"1,157","3,743",525,343,"1,866","1,132",900,"2,137",552,552,"2,988","4,186"
2020년09월_남_50~59세,"30,491","1,750",931,419,"1,395",222,255,819,778,403,363,489,"1,183",856,"1,569","3,717",702,497,"2,410","1,248",895,"2,328",820,735,"2,488","3,219"
2020년09월_남_60~69세,"22,061","1,253",955,484,"1,008",326,304,792,527,527,361,408,893,667,"1,109","2,035",621,443,"1,759",968,680,"1,584",733,542,"1,552","1,530"
2020년09월_남_70~79세,"9,573",634,418,239,329,199,148,324,231,268,163,199,484,330,470,833,344,220,609,409,307,674,362,239,572,568
2020년09월_남_80~89세,"4,131",264,191,142,127,91,85,154,83,136,90,101,205,145,201,330,166,119,248,176,138,286,166,106,178,203
2020년09월_남_90~99세,408,31,20,8,16,11,6,12,5,18,17,12,21,13,16,35,21,10,26,16,8,23,16,13,13,21
2020년09월_남_100세 이상,26,1,2,0,0,0,1,1,0,0,0,2,0,2,2,3,2,0,1,1,1,1,3,1,1,1
2020년09월_여_총인구수,"177,972","8,744","4,137","1,787","13,789","1,109","1,068","4,117","3,433","1,771","1,295","2,698","6,695","4,517","8,103","22,169","4,412","2,456","14,298","6,515","5,053","12,608","4,197","3,833","16,718","22,450"
2020년09월_여_연령구간인구수,"177,972","8,744","4,137","1,787","13,789","1,109","1,068","4,117","3,433","1,771","1,295","2,698","6,695","4,517","8,103","22,169","4,412","2,456","14,298","6,515","5,053","12,608","4,197","3,833","16,718","22,450"
2020년09월_여_0~9세,"13,966",596,178,44,"2,273",26,22,215,201,30,23,115,355,207,411,"1,657",191,77,939,514,389,868,142,234,"1,624","2,635"
2020년09월_여_10~19세,"17,360",811,268,65,"1,134",50,40,312,312,53,46,163,598,401,853,"2,551",273,129,"1,171",552,554,"1,318",321,424,"2,026","2,935"
2020년09월_여_20~29세,"21,240",906,386,134,"1,493",58,65,618,429,95,84,364,801,533,"1,002","2,941",847,259,"2,094",875,496,"1,417",440,425,"1,882","2,596"
2020년09월_여_30~39세,"22,278",872,306,110,"3,334",37,34,366,351,67,97,263,617,387,687,"2,680",409,199,"1,867",775,569,"1,366",255,332,"2,350","3,948"
2020년09월_여_40~49세,"29,122","1,410",467,135,"2,198",61,77,521,561,119,110,314,930,628,"1,254","4,234",511,276,"2,182","1,010",862,"2,114",531,645,"3,365","4,607"
2020년09월_여_50~59세,"30,123","1,548",820,339,"1,594",178,209,723,650,374,226,514,"1,267",914,"1,573","3,827",752,466,"2,840","1,089",804,"2,277",812,741,"2,640","2,946"
2020년09월_여_60~69세,"22,560","1,209",836,410,"1,017",293,269,680,472,480,279,473,"1,050",724,"1,182","2,254",710,500,"1,884",871,687,"1,684",787,526,"1,688","1,595"
2020년09월_여_70~79세,"12,085",796,465,252,398,201,196,363,240,306,213,282,613,428,612,"1,231",417,318,756,501,424,908,508,269,682,706
2020년09월_여_80~89세,"7,768",508,339,261,288,174,122,280,180,213,174,188,388,248,452,689,246,189,464,272,236,568,334,184,367,404
2020년09월_여_90~99세,"1,389",83,70,37,55,29,32,38,36,34,38,20,71,45,76,100,51,40,95,53,28,86,61,48,90,73
2020년09월_여_100세 이상,81,5,2,0,5,2,2,1,1,0,5,2,5,2,1,5,5,3,6,3,4,2,6,5,4,5
2020년10월_계_총인구수,"353,553","17,802","8,665","3,779","27,480","2,247","2,178","8,736","7,244","3,619","2,776","5,210","12,839","8,697","15,732","43,724","8,662","4,892","27,853","13,687","10,168","25,052","8,294","7,582","32,785","43,850"
2020년10월_계_연령구간인구수,"353,553","17,802","8,665","3,779","27,480","2,247","2,178","8,736","7,244","3,619","2,776","5,210","12,839","8,697","15,732","43,724","8,662","4,892","27,853","13,687","10,168","25,052","8,294","7,582","32,785","43,850"
2020년10월_계_0~9세,"28,377","1,189",377,112,"4,572",43,45,425,400,60,54,222,693,399,758,"3,408",410,165,"2,010","1,060",816,"1,794",275,474,"3,299","5,317"
2020년10월_계_10~19세,"36,025","1,639",544,158,"2,291",90,73,676,669,120,102,353,"1,318",779,"1,736","5,323",629,295,"2,422","1,228","1,172","2,703",705,861,"4,334","5,805"
2020년10월_계_20~29세,"45,354","2,078",980,326,"2,891",132,141,"1,420",969,208,190,758,"1,670","1,197","2,146","6,416","1,648",590,"4,331","2,005","1,059","3,037",963,939,"4,075","5,185"
2020년10월_계_30~39세,"45,219","1,868",709,248,"6,774",85,121,829,834,185,206,527,"1,217",793,"1,391","5,451",928,426,"3,904","1,658","1,119","2,803",658,686,"4,441","7,358"
2020년10월_계_40~49세,"57,315","2,921","1,007",339,"4,646",170,168,"1,192","1,156",293,294,649,"1,757","1,163","2,394","7,971","1,040",608,"4,028","2,129","1,755","4,229","1,078","1,199","6,311","8,818"
2020년10월_계_50~59세,"60,767","3,295","1,737",756,"3,035",402,452,"1,531","1,421",774,581,996,"2,451","1,753","3,155","7,599","1,440",966,"5,244","2,341","1,720","4,635","1,632","1,483","5,149","6,219"
2020년10월_계_60~69세,"44,953","2,489","1,801",902,"2,043",623,582,"1,489","1,011","1,005",653,893,"1,942","1,401","2,316","4,318","1,322",944,"3,688","1,838","1,373","3,284","1,524","1,080","3,275","3,157"
2020년10월_계_70~79세,"21,680","1,430",887,485,741,399,348,676,473,573,374,483,"1,101",760,"1,079","2,064",759,539,"1,382",909,735,"1,586",871,503,"1,246","1,277"
2020년10월_계_80~89세,"11,958",776,524,408,413,261,206,445,267,349,262,292,595,391,660,"1,031",407,306,717,444,378,869,503,294,545,615
2020년10월_계_90~99세,"1,794",109,95,44,69,40,39,51,43,51,55,33,89,57,95,135,72,50,120,71,36,109,76,58,104,93
2020년10월_계_100세 이상,111,8,4,1,5,2,3,2,1,1,5,4,6,4,2,8,7,3,7,4,5,3,9,5,6,6
2020년10월_남_총인구수,"175,367","9,074","4,527","1,983","13,553","1,142","1,111","4,610","3,797","1,856","1,483","2,506","6,160","4,199","7,623","21,474","4,257","2,443","13,517","7,175","5,106","12,476","4,103","3,749","16,101","21,342"
2020년10월_남_연령구간인구수,"175,367","9,074","4,527","1,983","13,553","1,142","1,111","4,610","3,797","1,856","1,483","2,506","6,160","4,199","7,623","21,474","4,257","2,443","13,517","7,175","5,106","12,476","4,103","3,749","16,101","21,342"
2020년10월_남_0~9세,"14,451",600,200,66,"2,268",18,26,218,200,30,31,112,341,191,354,"1,750",215,89,"1,069",549,425,937,140,245,"1,695","2,682"
2020년10월_남_10~19세,"18,675",835,274,89,"1,149",40,33,354,357,68,57,187,722,381,881,"2,767",361,169,"1,246",679,616,"1,401",385,438,"2,318","2,868"
2020년10월_남_20~29세,"24,100","1,169",600,194,"1,380",75,75,802,536,116,107,393,870,671,"1,145","3,467",797,330,"2,235","1,133",562,"1,627",524,514,"2,187","2,591"
2020년10월_남_30~39세,"23,001","1,003",399,138,"3,434",47,88,466,482,116,111,269,613,406,707,"2,762",515,232,"2,043",874,566,"1,451",398,351,"2,107","3,423"
2020년10월_남_40~49세,"28,186","1,515",542,204,"2,404",113,89,669,594,175,185,331,823,540,"1,144","3,744",528,332,"1,849","1,130",891,"2,131",549,552,"2,954","4,198"
2020년10월_남_50~59세,"30,568","1,750",920,421,"1,423",222,247,811,774,400,358,487,"1,183",851,"1,572","3,744",696,499,"2,407","1,241",908,"2,348",823,743,"2,507","3,233"
2020년10월_남_60~69세,"22,211","1,271",961,485,"1,019",329,311,799,531,527,369,414,897,669,"1,121","2,040",615,441,"1,774",967,680,"1,591",737,547,"1,567","1,549"
2020년10월_남_70~79세,"9,599",639,419,237,334,197,151,318,231,269,163,198,483,332,473,835,344,221,616,410,309,678,364,237,569,572
2020년10월_남_80~89세,"4,145",262,188,141,126,89,84,160,86,137,87,101,208,143,208,329,163,120,250,175,140,288,164,109,182,205
2020년10월_남_90~99세,404,27,22,8,16,12,6,12,6,18,15,12,20,13,17,33,21,10,27,16,8,23,16,12,14,20
2020년10월_남_100세 이상,27,3,2,0,0,0,1,1,0,0,0,2,0,2,1,3,2,0,1,1,1,1,3,1,1,1
