카테고리,전국,서울특별시,부산광역시,대구광역시,인천광역시,광주광역시,대전광역시,울산광역시,세종특별자치시,경기도,강원도,충청북도,충청남도,전라북도,전라남도,경상북도,경상남도,제주특별자치도
2020년07월_계_연령구간인구수,"51,839,852","9,715,429","3,402,776","2,428,022","2,945,565","1,454,709","1,470,225","1,141,362","346,217","13,351,891","1,540,094","1,597,936","2,120,692","1,808,044","1,853,339","2,644,001","3,347,637","671,913"
2020년07월_계_0~9세,"4,062,274","643,327","237,611","182,953","234,618","122,863","117,982","101,316","47,066","1,164,671","107,373","126,082","176,871","132,170","135,149","194,217","276,630","61,375"
2020년07월_계_10~19세,"4,850,566","797,290","275,948","229,707","276,709","159,816","149,054","113,536","41,228","1,339,699","139,436","150,750","204,294","177,163","169,577","228,690","326,862","70,807"
2020년07월_계_20~29세,"6,801,367","1,465,057","433,694","322,718","403,335","208,961","212,861","146,406","36,176","1,792,794","179,168","198,376","242,524","211,507","200,245","285,427","380,381","81,737"
2020년07월_계_30~39세,"6,956,361","1,493,859","426,595","299,733","411,328","189,053","197,250","155,472","60,806","1,912,629","167,981","196,691","272,657","192,445","189,273","297,033","409,959","83,597"
2020년07월_계_40~49세,"8,338,271","1,545,423","514,314","387,441","486,394","243,442","239,825","189,127","66,688","2,296,589","225,730","242,162","328,943","271,249","262,157","386,370","539,798","112,619"
2020년07월_계_50~59세,"8,653,176","1,531,558","574,793","427,685","513,643","233,747","242,797","210,564","43,570","2,220,221","268,643","274,049","340,013","300,996","314,722","461,499","582,963","111,713"
2020년07월_계_60~69세,"6,549,914","1,220,667","519,969","317,981","355,205","159,502","174,228","140,639","28,607","1,474,875","234,183","215,906","271,111","249,442","265,419","397,640","447,142","77,398"
2020년07월_계_70~79세,"3,671,175","699,735","290,977","174,208","175,811","92,265","90,359","58,937","13,961","757,425","135,817","120,020","170,467","168,563","192,186","241,125","244,205","45,114"
2020년07월_계_80~89세,"1,691,397","270,476","112,311","75,804","75,651","38,960","39,760","22,155","6,915","338,524","70,024","64,438","99,078","90,444","108,178","132,957","122,355","23,367"
2020년07월_계_90~99세,"244,100","41,465","14,715","9,089","11,943","5,678","5,748","3,041","1,145","50,274","10,908","8,906","13,832","13,219","15,591","18,083","16,555","3,908"
2020년07월_계_100세 이상,"21,251","6,572","1,849",703,928,422,361,169,55,"4,190",831,556,902,846,842,960,787,278
2020년07월_남_총인구수,"25,852,796","4,728,872","1,667,613","1,198,621","1,475,837","719,860","734,008","586,533","172,660","6,717,812","774,913","809,841","1,081,752","898,719","931,280","1,331,461","1,685,427","337,587"
2020년07월_남_연령구간인구수,"25,852,796","4,728,872","1,667,613","1,198,621","1,475,837","719,860","734,008","586,533","172,660","6,717,812","774,913","809,841","1,081,752","898,719","931,280","1,331,461","1,685,427","337,587"
2020년07월_남_0~9세,"2,083,542","330,330","121,904","93,738","120,420","63,125","60,602","52,083","24,134","596,586","54,950","64,429","90,576","67,777","68,920","100,148","142,316","31,504"
2020년07월_남_10~19세,"2,510,175","408,779","142,681","120,078","142,314","83,009","77,107","59,828","20,667","689,824","72,656","78,485","106,045","91,848","88,092","120,394","171,277","37,091"
2020년07월_남_20~29세,"3,572,642","712,412","226,299","172,852","210,352","109,019","111,815","82,156","18,310","943,417","100,583","110,262","133,825","114,084","111,599","161,207","211,161","43,289"
2020년07월_남_30~39세,"3,581,337","747,611","218,081","155,431","212,697","96,360","102,600","82,466","29,610","984,344","88,011","104,100","146,459","99,112","99,666","158,326","214,141","42,322"
2020년07월_남_40~49세,"4,236,548","765,473","258,735","191,086","248,480","120,824","119,547","96,122","34,129","1,166,569","116,234","125,500","175,321","140,036","140,422","201,812","278,104","58,154"
2020년07월_남_50~59세,"4,366,095","751,861","278,739","209,477","256,879","115,865","121,015","107,296","22,639","1,126,057","137,952","141,025","179,404","155,526","168,457","238,415","297,364","58,124"
2020년07월_남_60~69세,"3,202,249","576,472","246,463","151,338","176,044","75,917","84,765","70,979","14,186","732,581","116,369","108,024","135,133","123,068","133,396","196,872","222,280","38,362"
2020년07월_남_70~79세,"1,648,740","318,867","130,920","75,982","79,969","40,837","40,978","27,845","6,388","343,170","60,735","53,893","76,939","74,009","83,590","106,804","107,422","20,392"
2020년07월_남_80~89세,"591,225","104,518","40,176","26,483","25,840","13,637","14,165","7,227","2,331","122,154","24,683","21,970","34,599","30,154","33,921","43,567","38,046","7,754"
2020년07월_남_90~99세,"55,078","10,824","3,208","1,989","2,596","1,215","1,326",497,255,"11,990","2,484","2,000","3,246","2,930","3,100","3,709","3,153",556
2020년07월_남_100세 이상,"5,165","1,725",407,167,246,52,88,34,11,"1,120",256,153,205,175,117,207,163,39
2020년07월_여_총인구수,"25,987,056","4,986,557","1,735,163","1,229,401","1,469,728","734,849","736,217","554,829","173,557","6,634,079","765,181","788,095","1,038,940","909,325","922,059","1,312,540","1,662,210","334,326"
2020년07월_여_연령구간인구수,"25,987,056","4,986,557","1,735,163","1,229,401","1,469,728","734,849","736,217","554,829","173,557","6,634,079","765,181","788,095","1,038,940","909,325","922,059","1,312,540","1,662,210","334,326"
2020년07월_여_0~9세,"1,978,732","312,997","115,707","89,215","114,198","59,738","57,380","49,233","22,932","568,085","52,423","61,653","86,295","64,393","66,229","94,069","134,314","29,871"
2020년07월_여_10~19세,"2,340,391","388,511","133,267","109,629","134,395","76,807","71,947","53,708","20,561","649,875","66,780","72,265","98,249","85,315","81,485","108,296","155,585","33,716"
2020년07월_여_20~29세,"3,228,725","752,645","207,395","149,866","192,983","99,942","101,046","64,250","17,866","849,377","78,585","88,114","108,699","97,423","88,646","124,220","169,220","38,448"
2020년07월_여_30~39세,"3,375,024","746,248","208,514","144,302","198,631","92,693","94,650","73,006","31,196","928,285","79,970","92,591","126,198","93,333","89,607","138,707","195,818","41,275"
2020년07월_여_40~49세,"4,101,723","779,950","255,579","196,355","237,914","122,618","120,278","93,005","32,559","1,130,020","109,496","116,662","153,622","131,213","121,735","184,558","261,694","54,465"
2020년07월_여_50~59세,"4,287,081","779,697","296,054","218,208","256,764","117,882","121,782","103,268","20,931","1,094,164","130,691","133,024","160,609","145,470","146,265","223,084","285,599","53,589"
2020년07월_여_60~69세,"3,347,665","644,195","273,506","166,643","179,161","83,585","89,463","69,660","14,421","742,294","117,814","107,882","135,978","126,374","132,023","200,768","224,862","39,036"
2020년07월_여_70~79세,"2,022,435","380,868","160,057","98,226","95,842","51,428","49,381","31,092","7,573","414,255","75,082","66,127","93,528","94,554","108,596","134,321","136,783","24,722"
2020년07월_여_80~89세,"1,100,172","165,958","72,135","49,321","49,811","25,323","25,595","14,928","4,584","216,370","45,341","42,468","64,479","60,290","74,257","89,390","84,309","15,613"
2020년07월_여_90~99세,"189,022","30,641","11,507","7,100","9,347","4,463","4,422","2,544",890,"38,284","8,424","6,906","10,586","10,289","12,491","14,374","13,402","3,352"
2020년07월_여_100세 이상,"16,086","4,847","1,442",536,682,370,273,135,44,"3,070",575,403,697,671,725,753,624,239
2020년08월_계_총인구수,"51,839,953","9,708,247","3,401,072","2,428,228","2,943,491","1,454,154","1,469,431","1,140,310","347,232","13,370,714","1,540,689","1,598,162","2,120,519","1,807,094","1,851,985","2,640,932","3,345,169","672,524"
2020년08월_계_연령구간인구수,"51,839,953","9,708,247","3,401,072","2,428,228","2,943,491","1,454,154","1,469,431","1,140,310","347,232","13,370,714","1,540,689","1,598,162","2,120,519","1,807,094","1,851,985","2,640,932","3,345,169","672,524"
2020년08월_계_0~9세,"4,045,950","639,596","236,814","182,168","233,407","122,309","117,415","100,818","46,987","1,161,588","107,032","125,667","176,291","131,521","134,604","193,259","275,256","61,218"
2020년08월_계_10~19세,"4,838,700","794,131","274,958","228,864","275,994","159,172","148,434","113,185","41,416","1,338,833","139,068","150,379","203,833","176,668","168,964","227,836","326,156","70,809"
2020년08월_계_20~29세,"6,800,612","1,465,467","433,203","323,345","402,504","209,096","212,919","145,980","36,241","1,795,440","179,267","198,229","242,317","211,321","199,787","284,298","379,408","81,790"
2020년08월_계_30~39세,"6,939,804","1,490,070","425,362","299,184","409,809","188,454","196,687","154,757","60,795","1,912,042","167,651","196,123","271,792","191,716","188,450","295,559","407,944","83,409"
2020년08월_계_40~49세,"8,330,276","1,542,023","513,686","386,857","485,648","243,152","239,441","188,931","66,950","2,297,528","225,317","242,036","328,767","270,761","261,788","385,603","539,194","112,594"
2020년08월_계_50~59세,"8,651,547","1,529,802","573,461","427,501","513,155","233,774","242,755","210,425","43,814","2,223,814","268,684","274,200","340,074","300,573","314,234","460,960","582,524","111,797"
2020년08월_계_60~69세,"6,590,179","1,225,960","522,542","319,802","357,885","160,460","175,168","141,600","28,836","1,486,778","235,672","217,212","272,578","250,774","266,839","399,790","450,275","78,008"
2020년08월_계_70~79세,"3,676,849","700,846","291,533","174,435","176,064","92,458","90,599","59,134","14,020","759,138","135,836","120,092","170,826","168,927","192,281","241,185","244,289","45,186"
2020년08월_계_80~89세,"1,698,445","271,967","112,849","76,234","76,036","39,133","39,872","22,267","6,963","340,520","70,320","64,660","99,177","90,648","108,471","133,193","122,654","23,481"
2020년08월_계_90~99세,"246,180","41,753","14,800","9,129","12,061","5,723","5,776","3,046","1,154","50,809","11,003","9,003","13,960","13,333","15,726","18,280","16,680","3,944"
2020년08월_계_100세 이상,"21,411","6,632","1,864",709,928,423,365,167,56,"4,224",839,561,904,852,841,969,789,288
2020년08월_남_총인구수,"25,851,388","4,724,585","1,666,462","1,198,662","1,474,620","719,601","733,547","585,922","173,183","6,727,226","775,113","810,023","1,081,807","898,296","930,466","1,329,919","1,684,134","337,822"
2020년08월_남_연령구간인구수,"25,851,388","4,724,585","1,666,462","1,198,662","1,474,620","719,601","733,547","585,922","173,183","6,727,226","775,113","810,023","1,081,807","898,296","930,466","1,329,919","1,684,134","337,822"
2020년08월_남_0~9세,"2,075,085","328,489","121,423","93,380","119,788","62,839","60,287","51,822","24,076","594,930","54,767","64,251","90,254","67,476","68,615","99,661","141,613","31,414"
2020년08월_남_10~19세,"2,503,612","407,212","142,167","119,602","141,922","82,619","76,800","59,623","20,777","689,249","72,409","78,284","105,807","91,556","87,798","119,857","170,840","37,090"
2020년08월_남_20~29세,"3,572,033","712,228","226,054","173,114","209,904","109,164","111,753","81,937","18,362","944,910","100,634","110,184","133,757","114,030","111,275","160,646","210,757","43,324"
2020년08월_남_30~39세,"3,573,829","745,595","217,418","155,262","211,851","96,131","102,423","82,064","29,633","984,436","87,933","103,926","146,143","98,793","99,247","157,580","213,188","42,206"
2020년08월_남_40~49세,"4,231,843","763,773","258,368","190,808","248,154","120,628","119,299","96,042","34,237","1,167,046","115,854","125,398","175,173","139,756","140,129","201,388","277,686","58,104"
2020년08월_남_50~59세,"4,365,556","751,118","278,113","209,314","256,654","115,907","121,080","107,223","22,783","1,127,677","138,066","141,082","179,499","155,283","168,204","238,222","297,180","58,151"
2020년08월_남_60~69세,"3,222,386","578,951","247,645","152,241","177,354","76,411","85,171","71,424","14,293","738,664","117,102","108,705","135,921","123,784","134,178","198,052","223,810","38,680"
2020년08월_남_70~79세,"1,652,021","319,373","131,230","76,119","80,115","40,917","41,097","27,971","6,418","344,081","60,768","53,932","77,086","74,225","83,776","106,928","107,545","20,440"
2020년08월_남_80~89세,"594,304","105,188","40,400","26,656","26,034","13,712","14,219","7,277","2,341","122,981","24,821","22,084","34,689","30,279","34,001","43,636","38,179","7,807"
2020년08월_남_90~99세,"55,516","10,914","3,234","1,999","2,600","1,220","1,329",506,252,"12,121","2,500","2,023","3,273","2,940","3,128","3,741","3,171",565
2020년08월_남_100세 이상,"5,203","1,744",410,167,244,53,89,33,11,"1,131",259,154,205,174,115,208,165,41
2020년08월_여_총인구수,"25,988,565","4,983,662","1,734,610","1,229,566","1,468,871","734,553","735,884","554,388","174,049","6,643,488","765,576","788,139","1,038,712","908,798","921,519","1,311,013","1,661,035","334,702"
2020년08월_여_연령구간인구수,"25,988,565","4,983,662","1,734,610","1,229,566","1,468,871","734,553","735,884","554,388","174,049","6,643,488","765,576","788,139","1,038,712","908,798","921,519","1,311,013","1,661,035","334,702"
2020년08월_여_0~9세,"1,970,865","311,107","115,391","88,788","113,619","59,470","57,128","48,996","22,911","566,658","52,265","61,416","86,037","64,045","65,989","93,598","133,643","29,804"
2020년08월_여_10~19세,"2,335,088","386,919","132,791","109,262","134,072","76,553","71,634","53,562","20,639","649,584","66,659","72,095","98,026","85,112","81,166","107,979","155,316","33,719"
2020년08월_여_20~29세,"3,228,579","753,239","207,149","150,231","192,600","99,932","101,166","64,043","17,879","850,530","78,633","88,045","108,560","97,291","88,512","123,652","168,651","38,466"
2020년08월_여_30~39세,"3,365,975","744,475","207,944","143,922","197,958","92,323","94,264","72,693","31,162","927,606","79,718","92,197","125,649","92,923","89,203","137,979","194,756","41,203"
2020년08월_여_40~49세,"4,098,433","778,250","255,318","196,049","237,494","122,524","120,142","92,889","32,713","1,130,482","109,463","116,638","153,594","131,005","121,659","184,215","261,508","54,490"
2020년08월_여_50~59세,"4,285,991","778,684","295,348","218,187","256,501","117,867","121,675","103,202","21,031","1,096,137","130,618","133,118","160,575","145,290","146,030","222,738","285,344","53,646"
2020년08월_여_60~69세,"3,367,793","647,009","274,897","167,561","180,531","84,049","89,997","70,176","14,543","748,114","118,570","108,507","136,657","126,990","132,661","201,738","226,465","39,328"
2020년08월_여_70~79세,"2,024,828","381,473","160,303","98,316","95,949","51,541","49,502","31,163","7,602","415,057","75,068","66,160","93,740","94,702","108,505","134,257","136,744","24,746"
2020년08월_여_80~89세,"1,104,141","166,779","72,449","49,578","50,002","25,421","25,653","14,990","4,622","217,539","45,499","42,576","64,488","60,369","74,470","89,557","84,475","15,674"
2020년08월_여_90~99세,"190,664","30,839","11,566","7,130","9,461","4,503","4,447","2,540",902,"38,688","8,503","6,980","10,687","10,393","12,598","14,539","13,509","3,379"
2020년08월_여_100세 이상,"16,208","4,888","1,454",542,684,370,276,134,45,"3,093",580,407,699,678,726,761,624,247
2020년09월_계_총인구수,"51,841,786","9,699,232","3,399,749","2,426,849","2,942,553","1,453,952","1,469,099","1,139,368","348,014","13,388,485","1,541,104","1,598,536","2,120,559","1,806,441","1,851,124","2,640,003","3,343,770","672,948"
2020년09월_계_연령구간인구수,"51,841,786","9,699,232","3,399,749","2,426,849","2,942,553","1,453,952","1,469,099","1,139,368","348,014","13,388,485","1,541,104","1,598,536","2,120,559","1,806,441","1,851,124","2,640,003","3,343,770","672,948"
2020년09월_계_0~9세,"4,027,765","635,833","235,871","181,188","232,208","121,596","116,775","100,233","46,796","1,158,060","106,680","125,126","175,426","130,827","134,046","192,403","273,672","61,025"
2020년09월_계_10~19세,"4,828,702","791,463","274,287","228,270","275,316","158,690","148,077","112,963","41,550","1,337,103","138,747","150,238","203,571","176,197","168,465","227,302","325,743","70,720"
2020년09월_계_20~29세,"6,801,056","1,464,445","432,803","323,230","401,966","209,652","212,956","145,758","36,347","1,798,600","179,232","198,166","242,345","211,350","199,529","283,832","378,908","81,937"
2020년09월_계_30~39세,"6,922,566","1,486,072","424,118","298,224","408,436","187,856","196,294","154,000","60,703","1,911,099","167,217","195,695","270,837","190,981","187,746","294,235","405,864","83,189"
2020년09월_계_40~49세,"8,321,409","1,538,386","512,964","386,278","485,291","242,699","239,098","188,666","67,138","2,298,109","225,066","241,797","328,482","270,243","261,304","385,161","538,219","112,508"
2020년09월_계_50~59세,"8,652,305","1,528,701","572,468","427,217","512,938","233,799","242,735","210,198","44,105","2,227,858","268,664","274,157","340,277","300,340","313,776","460,594","582,532","111,946"
2020년09월_계_60~69세,"6,630,461","1,230,721","525,091","321,394","360,499","161,513","176,174","142,582","29,074","1,498,842","237,025","218,639","274,204","252,099","268,263","402,118","453,754","78,469"
2020년09월_계_70~79세,"3,680,759","701,306","291,859","174,520","176,377","92,665","90,737","59,335","14,087","760,582","135,771","120,181","170,923","169,305","192,361","241,178","244,267","45,305"
2020년09월_계_80~89세,"1,706,024","273,467","113,509","76,577","76,383","39,287","40,070","22,399","6,987","342,460","70,720","64,820","99,426","90,766","108,835","133,644","123,107","23,567"
2020년09월_계_90~99세,"249,168","42,160","14,908","9,240","12,195","5,773","5,819","3,064","1,172","51,519","11,142","9,151","14,158","13,471","15,946","18,552","16,902","3,996"
2020년09월_계_100세 이상,"21,571","6,678","1,871",711,944,422,364,170,55,"4,253",840,566,910,862,853,984,802,286
2020년09월_남_총인구수,"25,851,003","4,719,170","1,665,554","1,197,914","1,474,105","719,445","733,356","585,387","173,613","6,736,077","775,324","810,302","1,082,029","898,048","930,076","1,329,408","1,683,263","337,932"
2020년09월_남_연령구간인구수,"25,851,003","4,719,170","1,665,554","1,197,914","1,474,105","719,445","733,356","585,387","173,613","6,736,077","775,324","810,302","1,082,029","898,048","930,076","1,329,408","1,683,263","337,932"
2020년09월_남_0~9세,"2,065,411","326,491","120,936","92,857","119,162","62,495","59,910","51,481","23,974","593,023","54,592","63,979","89,831","67,059","68,306","99,222","140,778","31,315"
2020년09월_남_10~19세,"2,498,217","405,944","141,794","119,297","141,587","82,271","76,647","59,501","20,837","688,200","72,249","78,228","105,716","91,319","87,514","119,541","170,537","37,035"
2020년09월_남_20~29세,"3,572,064","711,112","225,759","173,021","209,648","109,531","111,753","81,812","18,445","946,799","100,612","110,161","133,812","114,113","111,213","160,403","210,474","43,396"
2020년09월_남_30~39세,"3,565,566","743,478","216,901","154,844","211,222","95,829","102,270","81,717","29,591","984,180","87,797","103,699","145,639","98,476","98,842","156,883","212,123","42,075"
2020년09월_남_40~49세,"4,227,209","761,988","257,967","190,535","247,944","120,401","119,062","95,926","34,313","1,167,445","115,612","125,311","175,100","139,432","139,855","201,170","277,115","58,033"
2020년09월_남_50~59세,"4,365,984","750,539","277,630","209,104","256,495","115,878","121,133","107,078","22,943","1,129,448","138,112","141,135","179,635","155,180","168,110","238,070","297,280","58,214"
2020년09월_남_60~69세,"3,242,517","581,260","248,751","153,067","178,704","76,971","85,695","71,917","14,424","744,767","117,799","109,389","136,735","124,476","134,880","199,270","225,508","38,904"
2020년09월_남_70~79세,"1,654,719","319,572","131,473","76,218","80,288","41,011","41,155","28,071","6,458","344,875","60,761","54,047","77,179","74,492","83,919","107,025","107,673","20,502"
2020년09월_남_80~89세,"597,881","105,985","40,678","26,767","26,167","13,782","14,307","7,339","2,360","123,931","25,000","22,147","34,845","30,351","34,151","43,817","38,407","7,847"
2020년09월_남_90~99세,"56,189","11,043","3,252","2,035","2,640","1,222","1,335",511,256,"12,271","2,532","2,048","3,331","2,974","3,170","3,798","3,200",571
2020년09월_남_100세 이상,"5,246","1,758",413,169,248,54,89,34,12,"1,138",258,158,206,176,116,209,168,40
2020년09월_여_총인구수,"25,990,783","4,980,062","1,734,195","1,228,935","1,468,448","734,507","735,743","553,981","174,401","6,652,408","765,780","788,234","1,038,530","908,393","921,048","1,310,595","1,660,507","335,016"
2020년09월_여_연령구간인구수,"25,990,783","4,980,062","1,734,195","1,228,935","1,468,448","734,507","735,743","553,981","174,401","6,652,408","765,780","788,234","1,038,530","908,393","921,048","1,310,595","1,660,507","335,016"
2020년09월_여_0~9세,"1,962,354","309,342","114,935","88,331","113,046","59,101","56,865","48,752","22,822","565,037","52,088","61,147","85,595","63,768","65,740","93,181","132,894","29,710"
2020년09월_여_10~19세,"2,330,485","385,519","132,493","108,973","133,729","76,419","71,430","53,462","20,713","648,903","66,498","72,010","97,855","84,878","80,951","107,761","155,206","33,685"
2020년09월_여_20~29세,"3,228,992","753,333","207,044","150,209","192,318","100,121","101,203","63,946","17,902","851,801","78,620","88,005","108,533","97,237","88,316","123,429","168,434","38,541"
2020년09월_여_30~39세,"3,357,000","742,594","207,217","143,380","197,214","92,027","94,024","72,283","31,112","926,919","79,420","91,996","125,198","92,505","88,904","137,352","193,741","41,114"
2020년09월_여_40~49세,"4,094,200","776,398","254,997","195,743","237,347","122,298","120,036","92,740","32,825","1,130,664","109,454","116,486","153,382","130,811","121,449","183,991","261,104","54,475"
2020년09월_여_50~59세,"4,286,321","778,162","294,838","218,113","256,443","117,921","121,602","103,120","21,162","1,098,410","130,552","133,022","160,642","145,160","145,666","222,524","285,252","53,732"
2020년09월_여_60~69세,"3,387,944","649,461","276,340","168,327","181,795","84,542","90,479","70,665","14,650","754,075","119,226","109,250","137,469","127,623","133,383","202,848","228,246","39,565"
2020년09월_여_70~79세,"2,026,040","381,734","160,386","98,302","96,089","51,654","49,582","31,264","7,629","415,707","75,010","66,134","93,744","94,813","108,442","134,153","136,594","24,803"
2020년09월_여_80~89세,"1,108,143","167,482","72,831","49,810","50,216","25,505","25,763","15,060","4,627","218,529","45,720","42,673","64,581","60,415","74,684","89,827","84,700","15,720"
2020년09월_여_90~99세,"192,979","31,117","11,656","7,205","9,555","4,551","4,484","2,553",916,"39,248","8,610","7,103","10,827","10,497","12,776","14,754","13,702","3,425"
2020년09월_여_100세 이상,"16,325","4,920","1,458",542,696,368,275,136,43,"3,115",582,408,704,686,737,775,634,246
2020년10월_계_총인구수,"51,838,016","9,689,159","3,397,598","2,424,171","2,942,233","1,452,994","1,467,556","1,138,581","351,007","13,400,615","1,541,836","1,599,102","2,120,347","1,805,937","1,850,680","2,639,763","3,342,831","673,606"
2020년10월_계_연령구간인구수,"51,838,016","9,689,159","3,397,598","2,424,171","2,942,233","1,452,994","1,467,556","1,138,581","351,007","13,400,615","1,541,836","1,599,102","2,120,347","1,805,937","1,850,680","2,639,763","3,342,831","673,606"
2020년10월_계_0~9세,"4,005,030","631,458","234,617","180,003","230,733","120,817","116,012","99,560","47,042","1,152,827","106,244","124,477","174,262","129,908","133,324","191,307","271,673","60,766"
2020년10월_계_10~19세,"4,818,481","788,199","273,478","227,586","275,120","158,158","147,489","112,789","41,968","1,335,101","138,449","149,935","203,350","175,976","168,025","226,880","325,298","70,680"
2020년10월_계_20~29세,"6,802,784","1,462,526","432,419","322,910","401,806","209,839","212,830","145,618","36,742","1,800,950","179,516","198,445","242,446","211,563","199,789","283,897","379,200","82,288"
2020년10월_계_30~39세,"6,900,752","1,482,049","422,148","296,728","407,042","187,088","195,531","153,160","60,994","1,908,030","166,642","195,132","269,895","190,044","186,951","293,035","403,417","82,866"
2020년10월_계_40~49세,"8,312,221","1,534,932","512,482","385,501","484,692","242,147","238,518","188,439","67,761","2,298,367","224,848","241,576","328,045","269,678","260,657","384,467","537,625","112,486"
2020년10월_계_50~59세,"8,655,292","1,528,085","571,573","426,784","513,053","233,829","242,641","210,132","44,596","2,231,904","268,641","274,321","340,592","300,218","313,610","460,369","582,825","112,119"
2020년10월_계_60~69세,"6,669,780","1,235,472","527,531","322,968","362,963","162,498","177,135","143,512","29,409","1,510,133","238,567","220,035","275,826","253,402","269,739","404,700","456,848","79,042"
2020년10월_계_70~79세,"3,687,451","702,248","292,328","174,764","176,800","92,935","90,995","59,609","14,219","762,765","135,672","120,372","171,072","169,708","192,581","241,358","244,637","45,388"
2020년10월_계_80~89세,"1,714,191","275,146","114,187","76,914","76,819","39,465","40,209","22,514","7,045","344,435","71,218","65,045","99,693","91,003","109,176","134,094","123,546","23,682"
2020년10월_계_90~99세,"250,335","42,352","14,959","9,289","12,256","5,797","5,834","3,077","1,177","51,806","11,189","9,194","14,249","13,582","15,959","18,666","16,947","4,002"
2020년10월_계_100세 이상,"21,699","6,692","1,876",724,949,421,362,171,54,"4,297",850,570,917,855,869,990,815,287
2020년10월_남_총인구수,"25,847,719","4,713,716","1,664,277","1,196,446","1,473,834","718,912","732,552","584,963","175,135","6,741,849","775,679","810,528","1,081,967","897,770","929,911","1,329,257","1,682,733","338,190"
2020년10월_남_연령구간인구수,"25,847,719","4,713,716","1,664,277","1,196,446","1,473,834","718,912","732,552","584,963","175,135","6,741,849","775,679","810,528","1,081,967","897,770","929,911","1,329,257","1,682,733","338,190"
2020년10월_남_0~9세,"2,053,757","324,310","120,276","92,225","118,446","62,065","59,554","51,129","24,095","590,278","54,338","63,637","89,222","66,606","67,966","98,704","139,714","31,192"
2020년10월_남_10~19세,"2,492,660","404,407","141,427","118,877","141,458","82,004","76,337","59,378","21,040","687,009","72,079","78,032","105,647","91,162","87,239","119,260","170,311","36,993"
2020년10월_남_20~29세,"3,572,849","709,822","225,503","172,890","209,569","109,569","111,640","81,724","18,658","948,109","100,801","110,372","133,832","114,269","111,397","160,420","210,724","43,550"
2020년10월_남_30~39세,"3,554,522","741,388","215,859","154,141","210,479","95,488","101,876","81,298","29,744","982,705","87,592","103,423","145,159","97,999","98,398","156,294","210,767","41,912"
2020년10월_남_40~49세,"4,222,636","760,281","257,763","190,148","247,655","120,124","118,869","95,852","34,640","1,167,816","115,380","125,175","174,829","139,046","139,484","200,759","276,787","58,028"
2020년10월_남_50~59세,"4,367,890","750,451","277,278","208,878","256,576","115,928","121,052","107,021","23,211","1,131,227","138,131","141,169","179,829","155,215","168,032","238,080","297,544","58,268"
2020년10월_남_60~69세,"3,262,004","583,531","249,794","153,832","179,874","77,439","86,131","72,373","14,571","750,482","118,629","110,091","137,625","125,112","135,743","200,606","226,982","39,189"
2020년10월_남_70~79세,"1,658,170","319,781","131,736","76,315","80,533","41,161","41,301","28,235","6,513","345,864","60,724","54,168","77,324","74,708","84,086","107,181","107,961","20,579"
2020년10월_남_80~89세,"601,436","106,866","40,954","26,928","26,344","13,850","14,362","7,402","2,395","124,854","25,204","22,247","34,953","30,462","34,282","43,922","38,552","7,859"
2020년10월_남_90~99세,"56,511","11,116","3,272","2,041","2,650","1,229","1,342",517,257,"12,348","2,541","2,056","3,342","3,015","3,164","3,821","3,220",580
2020년10월_남_100세 이상,"5,284","1,763",415,171,250,55,88,34,11,"1,157",260,158,205,176,120,210,171,40
2020년10월_여_총인구수,"25,990,297","4,975,443","1,733,321","1,227,725","1,468,399","734,082","735,004","553,618","175,872","6,658,766","766,157","788,574","1,038,380","908,167","920,769","1,310,506","1,660,098","335,416"
2020년10월_여_연령구간인구수,"25,990,297","4,975,443","1,733,321","1,227,725","1,468,399","734,082","735,004","553,618","175,872","6,658,766","766,157","788,574","1,038,380","908,167","920,769","1,310,506","1,660,098","335,416"
2020년10월_여_0~9세,"1,951,273","307,148","114,341","87,778","112,287","58,752","56,458","48,431","22,947","562,549","51,906","60,840","85,040","63,302","65,358","92,603","131,959","29,574"
2020년10월_여_10~19세,"2,325,821","383,792","132,051","108,709","133,662","76,154","71,152","53,411","20,928","648,092","66,370","71,903","97,703","84,814","80,786","107,620","154,987","33,687"
2020년10월_여_20~29세,"3,229,935","752,704","206,916","150,020","192,237","100,270","101,190","63,894","18,084","852,841","78,715","88,073","108,614","97,294","88,392","123,477","168,476","38,738"
2020년10월_여_30~39세,"3,346,230","740,661","206,289","142,587","196,563","91,600","93,655","71,862","31,250","925,325","79,050","91,709","124,736","92,045","88,553","136,741","192,650","40,954"
2020년10월_여_40~49세,"4,089,585","774,651","254,719","195,353","237,037","122,023","119,649","92,587","33,121","1,130,551","109,468","116,401","153,216","130,632","121,173","183,708","260,838","54,458"
2020년10월_여_50~59세,"4,287,402","777,634","294,295","217,906","256,477","117,901","121,589","103,111","21,385","1,100,677","130,510","133,152","160,763","145,003","145,578","222,289","285,281","53,851"
2020년10월_여_60~69세,"3,407,776","651,941","277,737","169,136","183,089","85,059","91,004","71,139","14,838","759,651","119,938","109,944","138,201","128,290","133,996","204,094","229,866","39,853"
2020년10월_여_70~79세,"2,029,281","382,467","160,592","98,449","96,267","51,774","49,694","31,374","7,706","416,901","74,948","66,204","93,748","95,000","108,495","134,177","136,676","24,809"
2020년10월_여_80~89세,"1,112,755","168,280","73,233","49,986","50,475","25,615","25,847","15,112","4,650","219,581","46,014","42,798","64,740","60,541","74,894","90,172","84,994","15,823"
