카테고리,충청북도,충청북도 청주시,충청북도 청주시 상당구,충청북도 청주시 서원구,충청북도 청주시 흥덕구,충청북도 청주시 청원구,충청북도 충주시,충청북도 제천시,충청북도 보은군,충청북도 옥천군,충청북도 영동군,충청북도 증평군,충청북도 진천군,충청북도 괴산군,충청북도 음성군,충청북도 단양군
2020년07월_여_0~9세,"61,653","37,110","7,754","7,232","12,038","10,086","7,376","4,400",723,"1,287","1,178","1,672","3,683",626,"3,007",591
2020년07월_여_10~19세,"72,265","41,570","9,314","10,044","12,880","9,332","9,183","5,747",997,"1,867","1,705","1,643","3,827",996,"3,776",954
2020년07월_여_20~29세,"88,114","54,429","10,921","13,106","18,903","11,499","10,366","6,568","1,002","1,927","1,972","1,902","3,794","1,173","4,011",970
2020년07월_여_30~39세,"92,591","57,029","10,844","11,531","19,640","15,014","10,908","6,371","1,017","1,915","1,601","2,163","5,080","1,066","4,475",966
2020년07월_여_40~49세,"116,662","67,663","14,988","16,059","21,436","15,180","15,176","9,024","1,484","2,923","2,495","2,609","5,954","1,646","6,168","1,520"
2020년07월_여_50~59세,"133,024","68,774","16,095","17,728","21,467","13,484","18,489","11,806","2,689","4,246","4,033","2,871","6,131","3,354","7,940","2,691"
2020년07월_여_60~69세,"107,882","47,842","11,465","12,694","13,580","10,103","15,317","11,160","3,241","4,717","4,397","2,420","4,864","3,970","6,945","3,009"
2020년07월_여_70~79세,"66,127","25,999","6,774","6,929","6,568","5,728","9,771","6,780","2,553","3,381","3,663","1,486","3,012","2,906","4,392","2,184"
2020년07월_여_80~89세,"42,468","15,366","4,046","3,902","3,841","3,577","6,377","3,892","2,036","2,491","2,531",971,"2,258","2,115","3,053","1,378"
2020년07월_여_90~99세,"6,906","2,594",726,658,635,575,913,630,382,419,412,120,367,340,525,204
2020년07월_여_100세 이상,403,142,45,35,32,30,55,48,25,21,26,8,15,22,28,13
2020년08월_계_총인구수,"1,598,162","843,782","185,904","198,128","265,825","193,925","210,304","133,170","32,522","50,792","47,706","37,136","81,949","37,354","94,179","29,268"
2020년08월_계_연령구간인구수,"1,598,162","843,782","185,904","198,128","265,825","193,925","210,304","133,170","32,522","50,792","47,706","37,136","81,949","37,354","94,179","29,268"
2020년08월_계_0~9세,"125,667","75,503","15,817","14,565","24,546","20,575","14,886","8,949","1,498","2,684","2,433","3,407","7,592","1,266","6,234","1,215"
2020년08월_계_10~19세,"150,379","86,554","19,504","20,893","26,757","19,400","19,070","11,840","2,147","3,935","3,447","3,406","8,037","2,044","7,865","2,034"
2020년08월_계_20~29세,"198,229","119,589","23,955","28,670","41,067","25,897","24,311","14,750","2,397","4,445","4,492","4,522","8,945","2,905","9,587","2,286"
2020년08월_계_30~39세,"196,123","119,124","22,237","23,484","41,414","31,989","23,597","13,226","2,269","3,980","3,383","4,819","11,189","2,411","10,079","2,046"
2020년08월_계_40~49세,"242,036","136,916","29,775","31,509","43,514","32,118","31,142","18,583","3,368","6,336","5,463","5,688","13,215","3,884","14,074","3,367"
2020년08월_계_50~59세,"274,200","137,915","32,354","34,916","43,047","27,598","37,903","24,182","5,970","9,103","8,552","6,073","13,608","7,296","17,830","5,768"
2020년08월_계_60~69세,"217,212","94,460","22,945","24,782","26,834","19,899","30,865","22,230","6,668","9,679","8,989","4,898","9,955","8,381","14,870","6,217"
2020년08월_계_70~79세,"120,092","46,996","12,178","12,436","12,057","10,325","17,490","12,414","4,583","6,297","6,507","2,680","5,501","5,418","8,283","3,923"
2020년08월_계_80~89세,"64,660","23,229","6,120","5,990","5,765","5,354","9,719","6,113","3,102","3,730","3,871","1,464","3,427","3,278","4,611","2,116"
2020년08월_계_90~99세,"9,003","3,305",962,835,786,722,"1,251",811,493,574,531,168,461,443,691,275
2020년08월_계_100세 이상,561,191,57,48,38,48,70,72,27,29,38,11,19,28,55,21
2020년08월_남_총인구수,"810,023","425,096","92,559","98,394","134,855","99,288","106,345","66,804","16,370","25,583","23,689","19,298","42,920","19,136","49,950","14,832"
2020년08월_남_연령구간인구수,"810,023","425,096","92,559","98,394","134,855","99,288","106,345","66,804","16,370","25,583","23,689","19,298","42,920","19,136","49,950","14,832"
2020년08월_남_0~9세,"64,251","38,488","8,006","7,412","12,524","10,546","7,552","4,577",780,"1,399","1,253","1,754","3,914",642,"3,259",633
2020년08월_남_10~19세,"78,284","45,057","10,200","10,899","13,897","10,061","9,908","6,121","1,145","2,077","1,764","1,770","4,209","1,059","4,091","1,083"
2020년08월_남_20~29세,"110,184","65,176","13,003","15,565","22,238","14,370","13,953","8,188","1,414","2,512","2,516","2,628","5,154","1,720","5,592","1,331"
2020년08월_남_30~39세,"103,926","62,288","11,342","12,060","21,814","17,072","12,716","6,911","1,249","2,076","1,786","2,673","6,133","1,358","5,643","1,093"
2020년08월_남_40~49세,"125,398","69,241","14,780","15,532","22,057","16,872","15,997","9,560","1,888","3,401","2,978","3,083","7,242","2,237","7,913","1,858"
2020년08월_남_50~59세,"141,082","69,031","16,171","17,177","21,585","14,098","19,424","12,383","3,285","4,863","4,510","3,196","7,439","3,951","9,915","3,085"
2020년08월_남_60~69세,"108,705","46,309","11,380","11,993","13,181","9,755","15,423","11,037","3,409","4,956","4,571","2,461","5,077","4,390","7,880","3,192"
2020년08월_남_70~79세,"53,932","20,983","5,388","5,507","5,489","4,599","7,716","5,616","2,027","2,892","2,841","1,192","2,496","2,519","3,901","1,749"
2020년08월_남_80~89세,"22,084","7,797","2,054","2,070","1,916","1,757","3,328","2,209","1,064","1,253","1,334",493,"1,163","1,149","1,562",732
2020년08월_남_90~99세,"2,023",677,224,164,148,141,312,179,108,147,125,45,89,104,169,68
2020년08월_남_100세 이상,154,49,11,15,6,17,16,23,1,7,11,3,4,7,25,8
2020년08월_여_총인구수,"788,139","418,686","93,345","99,734","130,970","94,637","103,959","66,366","16,152","25,209","24,017","17,838","39,029","18,218","44,229","14,436"
2020년08월_여_연령구간인구수,"788,139","418,686","93,345","99,734","130,970","94,637","103,959","66,366","16,152","25,209","24,017","17,838","39,029","18,218","44,229","14,436"
2020년08월_여_0~9세,"61,416","37,015","7,811","7,153","12,022","10,029","7,334","4,372",718,"1,285","1,180","1,653","3,678",624,"2,975",582
2020년08월_여_10~19세,"72,095","41,497","9,304","9,994","12,860","9,339","9,162","5,719","1,002","1,858","1,683","1,636","3,828",985,"3,774",951
2020년08월_여_20~29세,"88,045","54,413","10,952","13,105","18,829","11,527","10,358","6,562",983,"1,933","1,976","1,894","3,791","1,185","3,995",955
2020년08월_여_30~39세,"92,197","56,836","10,895","11,424","19,600","14,917","10,881","6,315","1,020","1,904","1,597","2,146","5,056","1,053","4,436",953
2020년08월_여_40~49세,"116,638","67,675","14,995","15,977","21,457","15,246","15,145","9,023","1,480","2,935","2,485","2,605","5,973","1,647","6,161","1,509"
2020년08월_여_50~59세,"133,118","68,884","16,183","17,739","21,462","13,500","18,479","11,799","2,685","4,240","4,042","2,877","6,169","3,345","7,915","2,683"
2020년08월_여_60~69세,"108,507","48,151","11,565","12,789","13,653","10,144","15,442","11,193","3,259","4,723","4,418","2,437","4,878","3,991","6,990","3,025"
2020년08월_여_70~79세,"66,160","26,013","6,790","6,929","6,568","5,726","9,774","6,798","2,556","3,405","3,666","1,488","3,005","2,899","4,382","2,174"
2020년08월_여_80~89세,"42,576","15,432","4,066","3,920","3,849","3,597","6,391","3,904","2,038","2,477","2,537",971,"2,264","2,129","3,049","1,384"
2020년08월_여_90~99세,"6,980","2,628",738,671,638,581,939,632,385,427,406,123,372,339,522,207
2020년08월_여_100세 이상,407,142,46,33,32,31,54,49,26,22,27,8,15,21,30,13
2020년09월_계_총인구수,"1,598,536","844,110","187,003","197,483","265,838","193,786","210,299","133,246","32,522","50,745","47,679","37,122","82,362","37,368","93,813","29,270"
2020년09월_계_연령구간인구수,"1,598,536","844,110","187,003","197,483","265,838","193,786","210,299","133,246","32,522","50,745","47,679","37,122","82,362","37,368","93,813","29,270"
2020년09월_계_0~9세,"125,126","75,212","15,892","14,398","24,486","20,436","14,800","8,916","1,480","2,676","2,427","3,385","7,625","1,267","6,125","1,213"
2020년09월_계_10~19세,"150,238","86,521","19,576","20,794","26,708","19,443","19,044","11,822","2,142","3,921","3,465","3,380","8,066","2,038","7,792","2,047"
2020년09월_계_20~29세,"198,166","119,555","24,111","28,579","41,042","25,823","24,313","14,757","2,399","4,417","4,474","4,544","8,995","2,900","9,547","2,265"
2020년09월_계_30~39세,"195,695","118,914","22,368","23,328","41,376","31,842","23,537","13,197","2,258","3,979","3,348","4,815","11,263","2,415","9,928","2,041"
2020년09월_계_40~49세,"241,797","136,850","29,931","31,313","43,415","32,191","31,082","18,578","3,366","6,315","5,444","5,669","13,293","3,868","13,974","3,358"
2020년09월_계_50~59세,"274,157","138,063","32,534","34,799","43,106","27,624","37,864","24,107","5,942","9,063","8,524","6,072","13,651","7,296","17,818","5,757"
2020년09월_계_60~69세,"218,639","95,022","23,189","24,893","27,003","19,937","31,080","22,428","6,724","9,730","9,039","4,918","10,044","8,414","14,985","6,255"
2020년09월_계_70~79세,"120,181","47,139","12,221","12,456","12,105","10,357","17,465","12,438","4,561","6,301","6,521","2,692","5,494","5,420","8,243","3,907"
2020년09월_계_80~89세,"64,820","23,258","6,141","6,014","5,753","5,350","9,765","6,116","3,129","3,732","3,870","1,463","3,450","3,274","4,641","2,122"
2020년09월_계_90~99세,"9,151","3,384",982,861,808,733,"1,277",815,494,582,529,172,462,447,705,284
2020년09월_계_100세 이상,566,192,58,48,36,50,72,72,27,29,38,12,19,29,55,21
2020년09월_남_총인구수,"810,302","425,345","93,049","98,107","134,895","99,294","106,352","66,825","16,359","25,548","23,694","19,283","43,149","19,145","49,775","14,827"
2020년09월_남_연령구간인구수,"810,302","425,345","93,049","98,107","134,895","99,294","106,352","66,825","16,359","25,548","23,694","19,283","43,149","19,145","49,775","14,827"
2020년09월_남_0~9세,"63,979","38,359","8,035","7,332","12,500","10,492","7,504","4,561",764,"1,392","1,254","1,740","3,935",642,"3,199",629
2020년09월_남_10~19세,"78,228","45,063","10,233","10,862","13,877","10,091","9,872","6,106","1,142","2,073","1,780","1,766","4,229","1,061","4,043","1,093"
2020년09월_남_20~29세,"110,161","65,137","13,072","15,515","22,211","14,339","13,964","8,194","1,413","2,498","2,509","2,634","5,191","1,724","5,585","1,312"
2020년09월_남_30~39세,"103,699","62,191","11,384","11,999","21,807","17,001","12,720","6,883","1,242","2,069","1,763","2,666","6,170","1,353","5,560","1,082"
2020년09월_남_40~49세,"125,311","69,238","14,853","15,432","22,021","16,932","15,962","9,574","1,896","3,395","2,959","3,073","7,279","2,224","7,866","1,845"
2020년09월_남_50~59세,"141,135","69,156","16,267","17,148","21,622","14,119","19,389","12,339","3,266","4,845","4,510","3,203","7,456","3,950","9,921","3,100"
2020년09월_남_60~69세,"109,389","46,553","11,489","12,019","13,268","9,777","15,553","11,130","3,439","4,979","4,591","2,463","5,130","4,411","7,931","3,209"
2020년09월_남_70~79세,"54,047","21,068","5,407","5,526","5,519","4,616","7,725","5,629","2,021","2,889","2,855","1,198","2,501","2,517","3,898","1,746"
2020년09월_남_80~89세,"22,147","7,837","2,069","2,090","1,912","1,766","3,335","2,205","1,067","1,253","1,333",492,"1,166","1,151","1,575",733
2020년09월_남_90~99세,"2,048",693,228,169,152,144,311,181,108,148,129,44,87,105,172,70
2020년09월_남_100세 이상,158,50,12,15,6,17,17,23,1,7,11,4,5,7,25,8
2020년09월_여_총인구수,"788,234","418,765","93,954","99,376","130,943","94,492","103,947","66,421","16,163","25,197","23,985","17,839","39,213","18,223","44,038","14,443"
2020년09월_여_연령구간인구수,"788,234","418,765","93,954","99,376","130,943","94,492","103,947","66,421","16,163","25,197","23,985","17,839","39,213","18,223","44,038","14,443"
2020년09월_여_0~9세,"61,147","36,853","7,857","7,066","11,986","9,944","7,296","4,355",716,"1,284","1,173","1,645","3,690",625,"2,926",584
2020년09월_여_10~19세,"72,010","41,458","9,343","9,932","12,831","9,352","9,172","5,716","1,000","1,848","1,685","1,614","3,837",977,"3,749",954
2020년09월_여_20~29세,"88,005","54,418","11,039","13,064","18,831","11,484","10,349","6,563",986,"1,919","1,965","1,910","3,804","1,176","3,962",953
2020년09월_여_30~39세,"91,996","56,723","10,984","11,329","19,569","14,841","10,817","6,314","1,016","1,910","1,585","2,149","5,093","1,062","4,368",959
2020년09월_여_40~49세,"116,486","67,612","15,078","15,881","21,394","15,259","15,120","9,004","1,470","2,920","2,485","2,596","6,014","1,644","6,108","1,513"
2020년09월_여_50~59세,"133,022","68,907","16,267","17,651","21,484","13,505","18,475","11,768","2,676","4,218","4,014","2,869","6,195","3,346","7,897","2,657"
2020년09월_여_60~69세,"109,250","48,469","11,700","12,874","13,735","10,160","15,527","11,298","3,285","4,751","4,448","2,455","4,914","4,003","7,054","3,046"
2020년09월_여_70~79세,"66,134","26,071","6,814","6,930","6,586","5,741","9,740","6,809","2,540","3,412","3,666","1,494","2,993","2,903","4,345","2,161"
2020년09월_여_80~89세,"42,673","15,421","4,072","3,924","3,841","3,584","6,430","3,911","2,062","2,479","2,537",971,"2,284","2,123","3,066","1,389"
2020년09월_여_90~99세,"7,103","2,691",754,692,656,589,966,634,386,434,400,128,375,342,533,214
2020년09월_여_100세 이상,408,142,46,33,30,33,55,49,26,22,27,8,14,22,30,13
2020년10월_계_총인구수,"1,599,102","844,486","189,105","196,472","265,320","193,589","210,246","133,203","32,476","50,696","47,603","37,011","83,090","37,447","93,579","29,265"
2020년10월_계_연령구간인구수,"1,599,102","844,486","189,105","196,472","265,320","193,589","210,246","133,203","32,476","50,696","47,603","37,011","83,090","37,447","93,579","29,265"
2020년10월_계_0~9세,"124,477","74,790","16,071","14,182","24,237","20,300","14,725","8,863","1,474","2,651","2,397","3,327","7,718","1,282","6,052","1,198"
2020년10월_계_10~19세,"149,935","86,456","19,758","20,655","26,601","19,442","18,967","11,789","2,134","3,922","3,436","3,376","8,081","2,027","7,719","2,028"
2020년10월_계_20~29세,"198,445","119,672","24,403","28,514","40,964","25,791","24,350","14,768","2,384","4,411","4,483","4,534","9,157","2,883","9,532","2,271"
2020년10월_계_30~39세,"195,132","118,570","22,791","23,037","41,179","31,563","23,444","13,116","2,237","3,928","3,309","4,803","11,418","2,423","9,849","2,035"
2020년10월_계_40~49세,"241,576","136,834","30,195","31,119","43,248","32,272","31,009","18,517","3,376","6,298","5,411","5,631","13,400","3,862","13,895","3,343"
2020년10월_계_50~59세,"274,321","138,262","32,916","34,616","43,105","27,625","37,839","24,115","5,931","9,045","8,518","6,055","13,715","7,293","17,796","5,752"
2020년10월_계_60~69세,"220,035","95,676","23,481","24,939","27,202","20,054","31,323","22,533","6,725","9,749","9,091","4,955","10,156","8,474","15,062","6,291"
2020년10월_계_70~79세,"120,372","47,257","12,262","12,462","12,167","10,366","17,449","12,436","4,573","6,341","6,519","2,676","5,509","5,428","8,270","3,914"
2020년10월_계_80~89세,"65,045","23,379","6,182","6,039","5,763","5,395","9,786","6,166","3,120","3,742","3,870","1,467","3,456","3,295","4,633","2,131"
2020년10월_계_90~99세,"9,194","3,397",989,861,817,730,"1,282",826,495,581,531,175,461,450,715,281
2020년10월_계_100세 이상,570,193,57,48,37,51,72,74,27,28,38,12,19,30,56,21
2020년10월_남_총인구수,"810,528","425,483","94,081","97,557","134,607","99,238","106,312","66,811","16,328","25,519","23,662","19,229","43,522","19,186","49,643","14,833"
2020년10월_남_연령구간인구수,"810,528","425,483","94,081","97,557","134,607","99,238","106,312","66,811","16,328","25,519","23,662","19,229","43,522","19,186","49,643","14,833"
2020년10월_남_0~9세,"63,637","38,116","8,120","7,220","12,356","10,420","7,489","4,541",761,"1,383","1,234","1,710","3,966",649,"3,166",622
2020년10월_남_10~19세,"78,032","44,995","10,312","10,786","13,819","10,078","9,826","6,087","1,134","2,076","1,772","1,757","4,246","1,056","4,000","1,083"
2020년10월_남_20~29세,"110,372","65,266","13,252","15,468","22,193","14,353","13,982","8,211","1,401","2,492","2,517","2,631","5,277","1,711","5,567","1,317"
2020년10월_남_30~39세,"103,423","62,001","11,605","11,846","21,685","16,865","12,681","6,837","1,228","2,046","1,749","2,670","6,258","1,354","5,518","1,081"
2020년10월_남_40~49세,"125,175","69,231","14,974","15,337","21,935","16,985","15,910","9,541","1,902","3,382","2,938","3,056","7,326","2,218","7,830","1,841"
2020년10월_남_50~59세,"141,169","69,233","16,435","17,053","21,613","14,132","19,354","12,335","3,263","4,837","4,506","3,195","7,484","3,953","9,912","3,097"
2020년10월_남_60~69세,"110,091","46,873","11,630","12,032","13,373","9,838","15,675","11,194","3,438","4,976","4,623","2,474","5,194","4,448","7,968","3,228"
2020년10월_남_70~79세,"54,168","21,120","5,422","5,525","5,553","4,620","7,728","5,632","2,027","2,917","2,858","1,195","2,511","2,524","3,907","1,749"
2020년10월_남_80~89세,"22,247","7,898","2,091","2,103","1,919","1,785","3,344","2,228","1,066","1,255","1,325",491,"1,170","1,160","1,574",736
2020년10월_남_90~99세,"2,056",700,228,172,155,145,306,182,107,148,129,46,85,106,176,71
2020년10월_남_100세 이상,158,50,12,15,6,17,17,23,1,7,11,4,5,7,25,8
2020년10월_여_총인구수,"788,574","419,003","95,024","98,915","130,713","94,351","103,934","66,392","16,148","25,177","23,941","17,782","39,568","18,261","43,936","14,432"
2020년10월_여_연령구간인구수,"788,574","419,003","95,024","98,915","130,713","94,351","103,934","66,392","16,148","25,177","23,941","17,782","39,568","18,261","43,936","14,432"
2020년10월_여_0~9세,"60,840","36,674","7,951","6,962","11,881","9,880","7,236","4,322",713,"1,268","1,163","1,617","3,752",633,"2,886",576
2020년10월_여_10~19세,"71,903","41,461","9,446","9,869","12,782","9,364","9,141","5,702","1,000","1,846","1,664","1,619","3,835",971,"3,719",945
2020년10월_여_20~29세,"88,073","54,406","11,151","13,046","18,771","11,438","10,368","6,557",983,"1,919","1,966","1,903","3,880","1,172","3,965",954
2020년10월_여_30~39세,"91,709","56,569","11,186","11,191","19,494","14,698","10,763","6,279","1,009","1,882","1,560","2,133","5,160","1,069","4,331",954
2020년10월_여_40~49세,"116,401","67,603","15,221","15,782","21,313","15,287","15,099","8,976","1,474","2,916","2,473","2,575","6,074","1,644","6,065","1,502"
2020년10월_여_50~59세,"133,152","69,029","16,481","17,563","21,492","13,493","18,485","11,780","2,668","4,208","4,012","2,860","6,231","3,340","7,884","2,655"
2020년10월_여_60~69세,"109,944","48,803","11,851","12,907","13,829","10,216","15,648","11,339","3,287","4,773","4,468","2,481","4,962","4,026","7,094","3,063"
2020년10월_여_70~79세,"66,204","26,137","6,840","6,937","6,614","5,746","9,721","6,804","2,546","3,424","3,661","1,481","2,998","2,904","4,363","2,165"
2020년10월_여_80~89세,"42,798","15,481","4,091","3,936","3,844","3,610","6,442","3,938","2,054","2,487","2,545",976,"2,286","2,135","3,059","1,395"
2020년10월_여_90~99세,"7,138","2,697",761,689,662,585,976,644,388,433,402,129,376,344,539,210
2020년10월_여_100세 이상,412,143,45,33,31,34,55,51,26,21,27,8,14,23,31,13
2020년11월_계_총인구수,"1,599,680","844,815","189,727","195,804","265,311","193,973","210,313","133,115","32,456","50,619","47,561","36,960","83,621","37,671","93,310","29,239"
2020년11월_계_연령구간인구수,"1,599,680","844,815","189,727","195,804","265,311","193,973","210,313","133,115","32,456","50,619","47,561","36,960","83,621","37,671","93,310","29,239"
2020년11월_계_0~9세,"123,832","74,456","16,075","14,021","24,184","20,176","14,650","8,800","1,459","2,618","2,376","3,295","7,738","1,288","5,951","1,201"
2020년11월_계_10~19세,"149,743","86,382","19,793","20,542","26,554","19,493","18,934","11,746","2,119","3,910","3,416","3,371","8,140","2,033","7,679","2,013"
2020년11월_계_20~29세,"198,695","119,859","24,507","28,467","40,969","25,916","24,354","14,771","2,382","4,402","4,472","4,533","9,216","2,947","9,499","2,260"
2020년11월_계_30~39세,"194,818","118,431","22,860","22,868","41,156","31,547","23,421","13,043","2,216","3,886","3,290","4,776","11,531","2,441","9,747","2,036"
2020년11월_계_40~49세,"241,236","136,637","30,251","30,937","43,142","32,307","30,985","18,488","3,356","6,281","5,383","5,622","13,498","3,846","13,805","3,335"
2020년11월_계_50~59세,"274,341","138,310","32,980","34,487","43,124","27,719","37,832","24,052","5,940","9,006","8,503","6,057","13,772","7,354","17,789","5,726"
2020년11월_계_60~69세,"221,511","96,374","23,695","25,065","27,395","20,219","31,492","22,678","6,759","9,807","9,155","4,974","10,249","8,543","15,157","6,323"
2020년11월_계_70~79세,"120,513","47,334","12,307","12,466","12,150","10,411","17,457","12,447","4,591","6,360","6,511","2,675","5,533","5,424","8,266","3,915"
2020년11월_계_80~89세,"65,204","23,438","6,214","6,041","5,782","5,401","9,825","6,181","3,111","3,742","3,885","1,471","3,465","3,320","4,644","2,122"
2020년11월_계_90~99세,"9,222","3,406",990,864,819,733,"1,293",835,495,581,531,175,459,445,716,286
2020년11월_계_100세 이상,565,188,55,46,36,51,70,74,28,26,39,11,20,30,57,22
2020년11월_남_총인구수,"810,903","425,716","94,331","97,242","134,620","99,523","106,350","66,739","16,326","25,494","23,657","19,215","43,802","19,309","49,477","14,818"
2020년11월_남_연령구간인구수,"810,903","425,716","94,331","97,242","134,620","99,523","106,350","66,739","16,326","25,494","23,657","19,215","43,802","19,309","49,477","14,818"
2020년11월_남_0~9세,"63,315","37,980","8,131","7,154","12,335","10,360","7,435","4,501",749,"1,367","1,221","1,702","3,989",644,"3,107",620
2020년11월_남_10~19세,"77,907","44,912","10,310","10,715","13,783","10,104","9,819","6,064","1,132","2,071","1,766","1,753","4,269","1,064","3,979","1,078"
2020년11월_남_20~29세,"110,554","65,403","13,285","15,455","22,241","14,422","13,971","8,201","1,400","2,497","2,510","2,643","5,320","1,750","5,536","1,323"
2020년11월_남_30~39세,"103,297","61,951","11,636","11,746","21,643","16,926","12,691","6,797","1,213","2,024","1,741","2,654","6,310","1,367","5,471","1,078"
2020년11월_남_40~49세,"124,973","69,138","14,980","15,279","21,877","17,002","15,889","9,515","1,891","3,374","2,919","3,047","7,376","2,211","7,778","1,835"
2020년11월_남_50~59세,"141,201","69,279","16,462","16,992","21,640","14,185","19,353","12,294","3,280","4,819","4,509","3,185","7,515","3,981","9,911","3,075"
2020년11월_남_60~69세,"110,832","47,223","11,734","12,091","13,467","9,931","15,755","11,279","3,455","5,001","4,665","2,488","5,233","4,482","8,007","3,244"
2020년11월_남_70~79세,"54,280","21,156","5,448","5,519","5,550","4,639","7,746","5,639","2,040","2,926","2,853","1,200","2,525","2,530","3,913","1,752"
2020년11월_남_80~89세,"22,328","7,926","2,103","2,109","1,921","1,793","3,361","2,242","1,061","1,262","1,335",494,"1,175","1,171","1,569",732
2020년11월_남_90~99세,"2,058",698,230,167,157,144,314,184,104,147,127,45,85,102,180,72
2020년11월_남_100세 이상,158,50,12,15,6,17,16,23,1,6,11,4,5,7,26,9
2020년11월_여_총인구수,"788,777","419,099","95,396","98,562","130,691","94,450","103,963","66,376","16,130","25,125","23,904","17,745","39,819","18,362","43,833","14,421"
2020년11월_여_연령구간인구수,"788,777","419,099","95,396","98,562","130,691","94,450","103,963","66,376","16,130","25,125","23,904","17,745","39,819","18,362","43,833","14,421"
2020년11월_여_0~9세,"60,517","36,476","7,944","6,867","11,849","9,816","7,215","4,299",710,"1,251","1,155","1,593","3,749",644,"2,844",581
2020년11월_여_10~19세,"71,836","41,470","9,483","9,827","12,771","9,389","9,115","5,682",987,"1,839","1,650","1,618","3,871",969,"3,700",935
2020년11월_여_20~29세,"88,141","54,456","11,222","13,012","18,728","11,494","10,383","6,570",982,"1,905","1,962","1,890","3,896","1,197","3,963",937
2020년11월_여_30~39세,"91,521","56,480","11,224","11,122","19,513","14,621","10,730","6,246","1,003","1,862","1,549","2,122","5,221","1,074","4,276",958
2020년11월_여_40~49세,"116,263","67,499","15,271","15,658","21,265","15,305","15,096","8,973","1,465","2,907","2,464","2,575","6,122","1,635","6,027","1,500"
2020년11월_여_50~59세,"133,140","69,031","16,518","17,495","21,484","13,534","18,479","11,758","2,660","4,187","3,994","2,872","6,257","3,373","7,878","2,651"
2020년11월_여_60~69세,"110,679","49,151","11,961","12,974","13,928","10,288","15,737","11,399","3,304","4,806","4,490","2,486","5,016","4,061","7,150","3,079"
2020년11월_여_70~79세,"66,233","26,178","6,859","6,947","6,600","5,772","9,711","6,808","2,551","3,434","3,658","1,475","3,008","2,894","4,353","2,163"
2020년11월_여_80~89세,"42,876","15,512","4,111","3,932","3,861","3,608","6,464","3,939","2,050","2,480","2,550",977,"2,290","2,149","3,075","1,390"
2020년11월_여_90~99세,"7,164","2,708",760,697,662,589,979,651,391,434,404,130,374,343,536,214
2020년11월_여_100세 이상,407,138,43,31,30,34,54,51,27,20,28,7,15,23,31,13
2020년12월_계_총인구수,"1,600,837","844,993","190,034","194,720","265,866","194,373","210,186","133,018","32,412","50,527","47,475","36,807","83,718","39,393","93,153","29,155"
2020년12월_계_연령구간인구수,"1,600,837","844,993","190,034","194,720","265,866","194,373","210,186","133,018","32,412","50,527","47,475","36,807","83,718","39,393","93,153","29,155"
2020년12월_계_0~9세,"123,371","74,249","16,082","13,842","24,206","20,119","14,581","8,740","1,464","2,590","2,336","3,242","7,728","1,346","5,894","1,201"
2020년12월_계_10~19세,"149,379","86,167","19,792","20,371","26,526","19,478","18,883","11,695","2,111","3,884","3,390","3,348","8,092","2,161","7,647","2,001"
2020년12월_계_20~29세,"199,209","120,028","24,502","28,330","41,122","26,074","24,405","14,739","2,377","4,412","4,453","4,516","9,226","3,308","9,500","2,245"
2020년12월_계_30~39세,"194,677","118,377","22,877","22,663","41,249","31,588","23,337","13,011","2,210","3,877","3,271","4,753","11,519","2,630","9,674","2,018"
2020년12월_계_40~49세,"241,194","136,530","30,305","30,681","43,173","32,371","30,940","18,442","3,320","6,253","5,362","5,590","13,562","4,105","13,765","3,325"
2020년12월_계_50~59세,"273,800","137,967","32,973","34,235","43,084","27,675","37,632","24,010","5,900","8,962","8,486","6,014","13,733","7,690","17,738","5,668"
2020년12월_계_60~69세,"223,341","97,151","23,895","25,187","27,649","20,420","31,737","22,803","6,814","9,855","9,201","4,990","10,354","8,827","15,255","6,354"
2020년12월_계_70~79세,"120,519","47,351","12,310","12,447","12,171","10,423","17,429","12,444","4,584","6,358","6,511","2,677","5,532","5,507","8,230","3,896"
2020년12월_계_80~89세,"65,569","23,577","6,251","6,062","5,829","5,435","9,881","6,236","3,114","3,740","3,901","1,491","3,487","3,337","4,669","2,136"
2020년12월_계_90~99세,"9,209","3,409",991,856,823,739,"1,291",822,490,569,524,176,465,452,722,289
2020년12월_계_100세 이상,569,187,56,46,34,51,70,76,28,27,40,10,20,30,59,22
2020년12월_남_총인구수,"811,591","425,848","94,480","96,695","134,958","99,715","106,273","66,705","16,292","25,489","23,624","19,129","43,836","20,225","49,388","14,782"
2020년12월_남_연령구간인구수,"811,591","425,848","94,480","96,695","134,958","99,715","106,273","66,705","16,292","25,489","23,624","19,129","43,836","20,225","49,388","14,782"
2020년12월_남_0~9세,"63,068","37,888","8,154","7,069","12,334","10,331","7,384","4,462",749,"1,351","1,190","1,679","3,993",675,"3,070",627
2020년12월_남_10~19세,"77,703","44,796","10,306","10,625","13,773","10,092","9,786","6,040","1,129","2,062","1,766","1,739","4,234","1,127","3,958","1,066"
2020년12월_남_20~29세,"110,849","65,495","13,266","15,378","22,326","14,525","13,977","8,182","1,390","2,517","2,499","2,634","5,325","1,956","5,549","1,325"
2020년12월_남_30~39세,"103,283","61,957","11,624","11,665","21,735","16,933","12,663","6,793","1,209","2,023","1,726","2,644","6,290","1,466","5,438","1,074"
